disk,type,parallel_threads,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
ssd,xbstream_qpress,4,xb,10000000,16,13,36346.53,27269.40,9.65,3030.04,1
ssd,xbstream_qpress,4,xb,10000000,16,14,34603.04,25978.03,9.67,2885.00,1
ssd,xbstream_qpress,4,xb,10000000,16,15,37046.98,27775.24,9.25,3086.92,1
ssd,xbstream_qpress,4,xb,10000000,16,16,37800.93,28317.70,9.03,3149.08,1
ssd,xbstream_qpress,4,xb,10000000,16,17,37936.84,28458.88,9.04,3162.99,1
ssd,xbstream_qpress,4,xb,10000000,16,18,37529.14,28152.10,9.34,3126.01,1
ssd,xbstream_qpress,4,xb,10000000,16,19,39444.00,29580.00,8.75,3286.00,1
ssd,xbstream_qpress,4,xb,10000000,16,20,39697.92,29748.94,8.78,3309.99,1
ssd,xbstream_qpress,4,xb,10000000,16,21,40240.89,30229.92,8.54,3354.99,1
ssd,xbstream_qpress,4,xb,10000000,16,22,41803.22,31339.16,8.01,3480.02,1
ssd,xbstream_qpress,4,xb,10000000,16,23,33917.99,25462.99,10.72,2829.00,1
ssd,xbstream_qpress,4,xb,10000000,16,24,34710.02,25991.01,10.64,2892.00,1
ssd,xbstream_qpress,4,xb,10000000,16,25,36566.98,27420.98,9.92,3046.00,1
ssd,xbstream_qpress,4,xb,10000000,16,26,36302.99,27239.99,9.89,3027.00,1
ssd,xbstream_qpress,4,xb,10000000,16,27,34579.08,25945.06,10.55,2883.01,1
ssd,xbstream_qpress,4,xb,10000000,16,28,35995.96,27000.97,9.48,2998.00,1
ssd,xbstream_qpress,4,xb,10000000,16,29,36378.93,27252.95,10.44,3026.99,1
ssd,xbstream_qpress,4,xb,10000000,16,30,37109.17,27868.13,9.72,3098.01,1
ssd,xbstream_qpress,4,xb,10000000,16,31,37379.82,27991.87,9.54,3109.99,1
ssd,xbstream_qpress,4,xb,10000000,16,32,37697.04,28301.03,9.72,3143.00,1
ssd,xbstream_qpress,4,xb,10000000,16,33,37202.01,27889.01,9.86,3102.00,1
ssd,xbstream_qpress,4,xb,10000000,16,34,36904.79,27692.84,9.78,3074.98,1
ssd,xbstream_qpress,4,xb,10000000,16,35,38073.16,28523.12,9.73,3170.01,1
ssd,xbstream_qpress,4,xb,10000000,16,36,37315.99,28027.99,9.52,3113.00,1
ssd,xbstream_qpress,4,xb,10000000,16,37,37749.02,28296.02,9.65,3147.00,1
ssd,xbstream_qpress,4,xb,10000000,16,38,38387.97,28781.98,9.36,3198.00,1
ssd,xbstream_qpress,4,xb,10000000,16,39,37366.98,28026.99,9.22,3112.00,1
ssd,xbstream_qpress,4,xb,10000000,16,40,35254.09,26488.07,10.34,2941.01,1
ssd,xbstream_qpress,4,xb,10000000,16,41,38577.18,28896.14,9.03,3212.02,1
ssd,xbstream_qpress,4,xb,10000000,16,42,38137.55,28598.66,9.35,3177.96,1
ssd,xbstream_qpress,4,xb,10000000,16,43,38267.27,28712.20,9.50,3192.02,1
ssd,xbstream_qpress,4,xb,10000000,16,44,37839.88,28377.91,9.44,3149.99,1
ssd,xbstream_qpress,4,xb,10000000,16,45,38199.08,28649.06,9.42,3185.01,1
ssd,xbstream_qpress,4,xb,10000000,16,46,38528.99,28850.99,8.86,3206.00,1
ssd,xbstream_qpress,4,xb,10000000,16,47,37616.19,28266.15,9.34,3141.02,1
ssd,xbstream_qpress,4,xb,10000000,16,48,38037.93,28523.95,9.13,3168.99,1
ssd,xbstream_qpress,4,xb,10000000,16,49,37590.93,28143.95,9.30,3124.99,1
ssd,xbstream_qpress,4,xb,10000000,16,50,37391.16,28077.12,9.77,3122.01,1
ssd,xbstream_qpress,4,xb,10000000,16,51,37467.24,28121.43,9.73,3121.94,1
ssd,xbstream_qpress,4,xb,10000000,16,52,37336.68,28026.51,9.61,3114.06,1
ssd,xbstream_qpress,4,xb,10000000,16,53,36733.62,27488.72,9.97,3058.97,1
ssd,xbstream_qpress,4,xb,10000000,16,54,34093.29,25598.22,10.60,2841.02,1
ssd,xbstream_qpress,4,xb,10000000,16,55,37657.00,28229.00,9.60,3138.00,1
ssd,xbstream_qpress,4,xb,10000000,16,56,37118.89,27809.91,9.69,3087.99,1
ssd,xbstream_qpress,4,xb,10000000,16,57,35364.17,26549.13,9.82,2952.01,1
ssd,xbstream_qpress,4,xb,10000000,16,58,36608.93,27482.95,10.65,3050.99,1
ssd,xbstream_qpress,4,xb,10000000,16,59,37011.95,27744.96,9.24,3084.00,1
ssd,xbstream_qpress,4,xb,10000000,16,60,36245.07,27176.05,9.90,3021.01,1
ssd,xbstream_qpress,4,xb,10000000,16,61,35173.09,26397.06,10.74,2930.01,1
ssd,xbstream_qpress,4,xb,10000000,16,62,35570.00,26667.00,9.91,2966.00,1
ssd,xbstream_qpress,4,xb,10000000,16,63,35663.97,26738.98,10.13,2972.00,1
ssd,xbstream_qpress,4,xb,10000000,16,64,36897.07,27708.05,9.62,3075.01,1
ssd,xbstream_qpress,4,xb,10000000,16,65,35875.84,26876.88,10.23,2985.99,1
ssd,xbstream_qpress,4,xb,10000000,16,66,35617.72,26709.79,9.81,2968.98,1
ssd,xbstream_qpress,4,xb,10000000,16,67,36199.24,27181.18,10.29,3021.02,1
ssd,xbstream_qpress,4,xb,10000000,16,68,35331.20,26465.15,11.11,2940.02,1
ssd,xbstream_qpress,4,xb,10000000,16,69,35011.92,26254.94,10.11,2917.99,1
ssd,xbstream_qpress,4,xb,10000000,16,70,32668.00,24542.00,10.91,2726.00,1
ssd,xbstream_qpress,4,xb,10000000,16,71,34758.11,26059.08,10.50,2895.01,1
ssd,xbstream_qpress,4,xb,10000000,16,72,35071.81,26287.86,10.70,2919.98,1
ssd,xbstream_qpress,4,xb,10000000,16,73,35242.02,26423.01,10.18,2939.00,1
ssd,xbstream_qpress,4,xb,10000000,16,74,32886.00,24662.00,11.19,2739.00,1
ssd,xbstream_qpress,4,xb,10000000,16,75,33865.09,25411.07,10.80,2823.01,1
ssd,xbstream_qpress,4,xb,10000000,16,76,33634.06,25223.05,10.51,2801.01,1
ssd,xbstream_qpress,4,xb,10000000,16,77,34929.91,26216.93,10.57,2912.99,1
ssd,xbstream_qpress,4,xb,10000000,16,78,33414.00,25017.00,10.74,2782.00,1
ssd,xbstream_qpress,4,xb,10000000,16,79,35440.84,26613.88,10.31,2955.99,1
ssd,xbstream_qpress,4,xb,10000000,16,80,34398.17,25804.12,10.52,2866.01,1
ssd,xbstream_qpress,4,xb,10000000,16,81,33983.98,25478.99,10.62,2836.00,1
ssd,xbstream_qpress,4,xb,10000000,16,82,34172.87,25648.90,10.53,2844.99,1
ssd,xbstream_qpress,4,xb,10000000,16,83,34660.24,25944.18,10.38,2885.02,1
ssd,xbstream_qpress,4,xb,10000000,16,84,37008.90,27782.92,9.51,3088.99,1
ssd,xbstream_qpress,4,xb,10000000,16,85,38052.05,28552.04,9.09,3168.00,1
ssd,xbstream_qpress,4,xb,10000000,16,86,38565.86,28905.90,8.40,3214.99,1
ssd,xbstream_qpress,4,xb,10000000,16,87,37923.86,28462.89,9.11,3161.99,1
ssd,xbstream_qpress,4,xb,10000000,16,88,36087.18,27065.13,9.48,3006.01,1
ssd,xbstream_qpress,4,xb,10000000,16,89,39615.86,29685.89,8.42,3299.99,1
ssd,xbstream_qpress,4,xb,10000000,16,90,38331.03,28752.02,8.92,3196.00,1
ssd,xbstream_qpress,4,xb,10000000,16,91,38193.01,28659.01,9.12,3182.00,1
ssd,xbstream_qpress,4,xb,10000000,16,92,37231.18,27932.14,8.86,3103.02,1
ssd,xbstream_qpress,4,xb,10000000,16,93,37137.71,27831.78,8.94,3091.98,1
ssd,xbstream_qpress,4,xb,10000000,16,94,37458.23,28080.17,9.21,3120.02,1
ssd,xbstream_qpress,4,xb,10000000,16,95,37976.97,28525.98,8.88,3169.00,1
ssd,xbstream_qpress,4,xb,10000000,16,96,36345.88,27247.91,9.41,3030.99,1
ssd,xbstream_qpress,4,xb,10000000,16,97,38497.43,28838.57,8.58,3201.95,1
ssd,xbstream_qpress,4,xb,10000000,16,98,38333.60,28784.45,8.74,3200.05,1
ssd,xbstream_qpress,4,xb,10000000,16,99,35623.36,26727.52,9.44,2968.95,1
ssd,xbstream_qpress,4,xb,10000000,16,100,38707.93,28990.70,8.64,3221.08,1
ssd,xbstream_qpress,4,xb,10000000,16,101,36854.86,27660.90,9.16,3072.99,1
ssd,xbstream_qpress,4,xb,10000000,16,102,37417.89,28056.92,8.67,3117.99,1
ssd,xbstream_qpress,4,xb,10000000,16,103,35510.17,26654.13,9.60,2960.01,1
ssd,xbstream_qpress,8,xb,10000000,16,1,25273.68,19024.25,12.81,2100.81,1
ssd,xbstream_qpress,8,xb,10000000,16,2,31157.09,23389.07,11.05,2597.01,1
ssd,xbstream_qpress,8,xb,10000000,16,3,31949.04,23955.03,10.56,2665.00,1
ssd,xbstream_qpress,8,xb,10000000,16,4,34091.89,25561.92,9.53,2839.99,1
ssd,xbstream_qpress,8,xb,10000000,16,5,33389.09,25036.06,10.11,2780.01,1
ssd,xbstream_qpress,8,xb,10000000,16,6,34768.35,26085.52,9.49,2897.95,1
ssd,xbstream_qpress,8,xb,10000000,16,7,35318.51,26496.38,9.43,2944.04,1
ssd,xbstream_qpress,8,xb,10000000,16,8,35040.01,26257.01,9.86,2916.00,1
ssd,xbstream_qpress,8,xb,10000000,16,9,35639.57,26729.68,9.83,2973.96,1
ssd,xbstream_qpress,8,xb,10000000,16,10,35523.58,26652.43,9.61,2961.05,1
ssd,xbstream_qpress,8,xb,10000000,16,11,36508.99,27390.99,9.54,3042.00,1
ssd,xbstream_qpress,8,xb,10000000,16,12,36731.38,27543.53,9.14,3057.95,1
ssd,xbstream_qpress,8,xb,10000000,16,13,37187.62,27897.46,9.34,3103.05,1
ssd,xbstream_qpress,8,xb,10000000,16,14,34633.04,25994.03,9.82,2885.00,1
ssd,xbstream_qpress,8,xb,10000000,16,15,37362.06,28018.04,9.03,3115.00,1
ssd,xbstream_qpress,8,xb,10000000,16,16,38650.98,28978.99,9.03,3220.00,1
ssd,xbstream_qpress,8,xb,10000000,16,17,39164.97,29375.98,8.48,3263.00,1
ssd,xbstream_qpress,8,xb,10000000,16,18,37765.03,28309.03,8.92,3146.00,1
ssd,xbstream_qpress,8,xb,10000000,16,19,39988.91,29993.94,8.23,3332.99,1
ssd,xbstream_qpress,8,xb,10000000,16,20,39547.06,29659.04,8.59,3293.00,1
ssd,xbstream_qpress,8,xb,10000000,16,21,39189.01,29385.00,9.19,3270.00,1
ssd,xbstream_qpress,8,xb,10000000,16,22,37832.01,28394.00,9.04,3152.00,1
ssd,xbstream_qpress,8,xb,10000000,16,23,37394.02,28057.02,9.26,3116.00,1
ssd,xbstream_qpress,8,xb,10000000,16,24,36068.87,27036.90,10.53,3005.99,1
ssd,xbstream_qpress,8,xb,10000000,16,25,37214.85,27893.89,9.44,3097.99,1
ssd,xbstream_qpress,8,xb,10000000,16,26,34425.18,25844.14,10.56,2872.02,1
ssd,xbstream_qpress,8,xb,10000000,16,27,36909.01,27660.01,9.94,3076.00,1
ssd,xbstream_qpress,8,xb,10000000,16,28,37407.01,28065.01,9.40,3119.00,1
ssd,xbstream_qpress,8,xb,10000000,16,29,37606.98,28188.99,9.56,3130.00,1
ssd,xbstream_qpress,8,xb,10000000,16,30,36796.94,27619.95,10.16,3066.99,1
ssd,xbstream_qpress,8,xb,10000000,16,31,37504.10,28119.07,9.39,3125.01,1
ssd,xbstream_qpress,8,xb,10000000,16,32,37892.04,28399.03,9.33,3159.00,1
ssd,xbstream_qpress,8,xb,10000000,16,33,37953.01,28475.00,9.52,3161.00,1
ssd,xbstream_qpress,8,xb,10000000,16,34,37637.96,28231.97,9.50,3140.00,1
ssd,xbstream_qpress,8,xb,10000000,16,35,37950.85,28454.89,9.26,3158.99,1
ssd,xbstream_qpress,8,xb,10000000,16,36,38293.15,28733.11,9.16,3192.01,1
ssd,xbstream_qpress,8,xb,10000000,16,37,37942.00,28448.00,9.26,3162.00,1
ssd,xbstream_qpress,8,xb,10000000,16,38,37968.99,28486.99,9.34,3167.00,1
ssd,xbstream_qpress,8,xb,10000000,16,39,36666.07,27499.05,9.11,3056.01,1
ssd,xbstream_qpress,8,xb,10000000,16,40,37999.90,28517.92,9.78,3162.99,1
ssd,xbstream_qpress,8,xb,10000000,16,41,37711.05,28279.04,9.71,3145.00,1
ssd,xbstream_qpress,8,xb,10000000,16,42,39225.97,29428.98,8.85,3267.00,1
ssd,xbstream_qpress,8,xb,10000000,16,43,37717.93,28244.95,9.11,3141.99,1
ssd,xbstream_qpress,8,xb,10000000,16,44,33566.09,25153.07,12.94,2792.01,1
ssd,xbstream_qpress,8,xb,10000000,16,45,35289.99,26544.99,10.95,2950.00,1
ssd,xbstream_qpress,8,xb,10000000,16,46,36748.99,27462.99,10.43,3051.00,1
ssd,xbstream_qpress,8,xb,10000000,16,47,37132.88,27932.91,9.58,3104.99,1
ssd,xbstream_qpress,8,xb,10000000,16,48,36028.07,26962.05,10.97,2998.01,1
ssd,xbstream_qpress,8,xb,10000000,16,49,35660.10,26781.07,10.42,2974.01,1
ssd,xbstream_qpress,8,xb,10000000,16,50,36643.99,27489.99,10.71,3052.00,1
ssd,xbstream_qpress,8,xb,10000000,16,51,36679.03,27487.02,9.78,3056.00,1
ssd,xbstream_qpress,8,xb,10000000,16,52,37354.99,28026.99,9.31,3113.00,1
ssd,xbstream_qpress,8,xb,10000000,16,53,36180.96,27121.97,10.04,3014.00,1
ssd,xbstream_qpress,8,xb,10000000,16,54,34514.97,25899.98,9.97,2877.00,1
ssd,xbstream_qpress,8,xb,10000000,16,55,37029.06,27778.04,9.72,3089.00,1
ssd,xbstream_qpress,8,xb,10000000,16,56,35506.95,26639.96,10.60,2958.00,1
ssd,xbstream_qpress,8,xb,10000000,16,57,35621.96,26699.97,10.33,2969.00,1
ssd,xbstream_qpress,8,xb,10000000,16,58,36102.91,27084.93,10.27,3009.99,1
ssd,xbstream_qpress,8,xb,10000000,16,59,35002.08,26218.06,10.76,2911.01,1
ssd,xbstream_qpress,8,xb,10000000,16,60,36015.06,27043.05,9.71,3007.01,1
ssd,xbstream_qpress,8,xb,10000000,16,61,35781.01,26821.01,10.00,2978.00,1
ssd,xbstream_qpress,8,xb,10000000,16,62,36442.01,27337.01,9.92,3039.00,1
ssd,xbstream_qpress,8,xb,10000000,16,63,36845.96,27633.97,9.36,3069.00,1
ssd,xbstream_qpress,8,xb,10000000,16,64,37369.02,28010.02,9.08,3111.00,1
ssd,xbstream_qpress,8,xb,10000000,16,65,36455.00,27382.00,9.57,3042.00,1
ssd,xbstream_qpress,8,xb,10000000,16,66,34719.02,26008.02,9.86,2891.00,1
ssd,xbstream_qpress,8,xb,10000000,16,67,35686.88,26768.91,9.86,2975.99,1
ssd,xbstream_qpress,8,xb,10000000,16,68,37211.11,27942.08,9.29,3101.01,1
ssd,xbstream_qpress,8,xb,10000000,16,69,33070.01,24809.01,10.80,2757.00,1
ssd,xbstream_qpress,8,xb,10000000,16,70,34336.90,25725.93,10.30,2857.99,1
ssd,xbstream_qpress,8,xb,10000000,16,71,34781.08,26101.06,10.62,2902.01,1
ssd,xbstream_qpress,8,xb,10000000,16,72,36518.81,27372.85,9.84,3042.98,1
ssd,xbstream_qpress,8,xb,10000000,16,73,34699.08,25987.06,10.61,2884.01,1
ssd,xbstream_qpress,8,xb,10000000,16,74,34164.02,25655.01,11.03,2854.00,1
ssd,xbstream_qpress,8,xb,10000000,16,75,35001.08,26267.06,9.88,2918.01,1
ssd,xbstream_qpress,8,xb,10000000,16,76,35542.05,26652.04,10.33,2961.00,1
ssd,xbstream_qpress,8,xb,10000000,16,77,33954.95,25473.97,10.24,2828.00,1
ssd,xbstream_qpress,8,xb,10000000,16,78,34448.94,25827.96,10.34,2873.00,1
ssd,xbstream_qpress,8,xb,10000000,16,79,34176.95,25581.96,9.85,2849.00,1
ssd,xbstream_qpress,8,xb,10000000,16,80,35233.96,26485.97,10.15,2934.00,1
ssd,xbstream_qpress,8,xb,10000000,16,81,33923.19,25433.15,10.40,2828.02,1
ssd,xbstream_qpress,8,xb,10000000,16,82,32952.36,24723.52,10.71,2743.95,1
ssd,xbstream_qpress,8,xb,10000000,16,83,34411.63,25776.47,10.02,2864.05,1
ssd,xbstream_qpress,8,xb,10000000,16,84,37790.98,28345.98,9.09,3152.00,1
ssd,xbstream_qpress,8,xb,10000000,16,85,38110.97,28621.98,9.12,3179.00,1
ssd,xbstream_qpress,8,xb,10000000,16,86,38336.02,28729.02,8.49,3192.00,1
ssd,xbstream_qpress,8,xb,10000000,16,87,38161.82,28624.87,8.81,3181.99,1
ssd,xbstream_qpress,8,xb,10000000,16,88,38044.17,28506.12,8.45,3169.01,1
ssd,xbstream_qpress,8,xb,10000000,16,89,38325.07,28769.05,8.45,3195.01,1
ssd,xbstream_qpress,8,xb,10000000,16,90,36618.87,27462.91,9.26,3050.99,1
ssd,xbstream_qpress,8,xb,10000000,16,91,36885.26,27644.45,8.93,3072.94,1
ssd,xbstream_qpress,8,xb,10000000,16,92,36575.81,27455.61,9.08,3047.07,1
ssd,xbstream_qpress,8,xb,10000000,16,93,37995.87,28507.90,8.81,3169.99,1
ssd,xbstream_qpress,8,xb,10000000,16,94,36466.14,27333.10,9.40,3037.01,1
ssd,xbstream_qpress,8,xb,10000000,16,95,35314.74,26484.81,9.32,2943.98,1
ssd,xbstream_qpress,8,xb,10000000,16,96,35117.26,26345.19,9.56,2924.02,1
ssd,xbstream_qpress,8,xb,10000000,16,97,37211.96,27895.97,9.51,3101.00,1
ssd,xbstream_qpress,8,xb,10000000,16,98,37731.02,28286.01,8.53,3141.00,1
ssd,xbstream_qpress,8,xb,10000000,16,99,38522.03,28910.03,9.02,3213.00,1
ssd,xbstream_qpress,8,xb,10000000,16,100,35741.03,26813.02,9.32,2982.00,1
ssd,xbstream_qpress,8,xb,10000000,16,101,35993.35,27004.51,9.16,2996.95,1
ssd,xbstream_qpress,8,xb,10000000,16,102,34210.58,25641.43,9.99,2851.05,1
ssd,xbstream_qpress,8,xb,10000000,16,103,34358.98,25765.99,9.78,2863.00,1
ssd,xbstream_qpress,8,xb,10000000,16,104,37407.42,28084.56,8.74,3119.95,1
ssd,xbstream_qpress,1,xb,10000000,16,1,26560.58,20022.17,12.53,2208.80,4
ssd,xbstream_qpress,1,xb,10000000,16,2,33114.08,24805.06,10.10,2759.01,4
ssd,xbstream_qpress,1,xb,10000000,16,3,33858.79,25392.84,9.82,2823.98,4
ssd,xbstream_qpress,1,xb,10000000,16,4,34611.21,25973.16,9.64,2884.02,4
ssd,xbstream_qpress,1,xb,10000000,16,5,35951.96,26948.97,9.06,2992.00,4
ssd,xbstream_qpress,1,xb,10000000,16,6,36081.00,27093.00,9.11,3010.00,4
ssd,xbstream_qpress,1,xb,10000000,16,7,36588.91,27400.93,8.96,3046.99,4
ssd,xbstream_qpress,1,xb,10000000,16,8,37317.07,27995.05,9.05,3110.01,4
ssd,xbstream_qpress,1,xb,10000000,16,9,37560.04,28166.03,8.77,3129.00,4
ssd,xbstream_qpress,1,xb,10000000,16,10,37739.97,28346.97,9.29,3148.00,4
ssd,xbstream_qpress,1,xb,10000000,16,11,38864.93,29089.95,8.15,3232.99,4
ssd,xbstream_qpress,1,xb,10000000,16,12,38428.95,28844.96,8.80,3206.00,4
ssd,xbstream_qpress,1,xb,10000000,16,13,37073.20,27805.15,9.15,3088.02,4
ssd,xbstream_qpress,1,xb,10000000,16,14,38771.91,29086.93,8.88,3232.99,4
ssd,xbstream_qpress,1,xb,10000000,16,15,39293.07,29462.05,8.81,3274.01,4
ssd,xbstream_qpress,1,xb,10000000,16,16,38551.98,28915.99,9.08,3215.00,4
ssd,xbstream_qpress,1,xb,10000000,16,17,39991.99,30009.99,8.31,3333.00,4
ssd,xbstream_qpress,1,xb,10000000,16,18,38915.93,29163.95,8.57,3240.99,4
ssd,xbstream_qpress,1,xb,10000000,16,19,40778.34,30588.50,8.36,3396.95,4
ssd,xbstream_qpress,1,xb,10000000,16,20,39354.76,29522.57,8.57,3282.06,4
ssd,xbstream_qpress,1,xb,10000000,16,21,40834.96,30616.97,8.38,3400.00,4
ssd,xbstream_qpress,1,xb,10000000,16,22,40594.93,30485.95,8.26,3386.99,4
ssd,xbstream_qpress,1,xb,10000000,16,23,38203.89,28642.91,9.22,3180.99,4
ssd,xbstream_qpress,1,xb,10000000,16,24,37967.19,28437.14,9.25,3162.02,4
ssd,xbstream_qpress,1,xb,10000000,16,25,36368.86,27317.89,9.53,3034.99,4
ssd,xbstream_qpress,1,xb,10000000,16,26,37712.16,28258.12,9.30,3142.01,4
ssd,xbstream_qpress,1,xb,10000000,16,27,39318.89,29501.92,9.20,3276.99,4
ssd,xbstream_qpress,1,xb,10000000,16,28,38314.09,28732.06,9.31,3194.01,4
ssd,xbstream_qpress,1,xb,10000000,16,29,38344.85,28775.89,9.06,3192.99,4
ssd,xbstream_qpress,1,xb,10000000,16,30,37689.01,28256.01,9.11,3140.00,4
ssd,xbstream_qpress,1,xb,10000000,16,31,38567.12,28907.09,9.35,3212.01,4
ssd,xbstream_qpress,1,xb,10000000,16,32,38163.00,28618.00,9.09,3182.00,4
ssd,xbstream_qpress,1,xb,10000000,16,33,37984.00,28541.00,9.33,3168.00,4
ssd,xbstream_qpress,1,xb,10000000,16,34,38742.01,29023.01,9.16,3225.00,4
ssd,xbstream_qpress,1,xb,10000000,16,35,37578.01,28181.01,9.34,3132.00,4
ssd,xbstream_qpress,1,xb,10000000,16,36,37881.94,28423.96,9.11,3158.00,4
ssd,xbstream_qpress,1,xb,10000000,16,37,38399.92,28811.94,9.16,3201.99,4
ssd,xbstream_qpress,1,xb,10000000,16,38,37007.16,27711.12,10.17,3081.01,4
ssd,xbstream_qpress,1,xb,10000000,16,39,37576.87,28193.91,9.51,3131.99,4
ssd,xbstream_qpress,1,xb,10000000,16,40,39161.00,29374.00,8.96,3264.00,4
ssd,xbstream_qpress,1,xb,10000000,16,41,39345.96,29522.97,8.86,3281.00,4
ssd,xbstream_qpress,1,xb,10000000,16,42,36648.08,27468.06,9.65,3049.01,4
ssd,xbstream_qpress,1,xb,10000000,16,43,38689.06,29038.05,9.69,3226.01,4
ssd,xbstream_qpress,1,xb,10000000,16,44,38509.96,28893.97,8.82,3211.00,4
ssd,xbstream_qpress,1,xb,10000000,16,45,38782.01,29081.00,9.08,3231.00,4
ssd,xbstream_qpress,1,xb,10000000,16,46,38146.98,28591.99,9.33,3179.00,4
ssd,xbstream_qpress,1,xb,10000000,16,47,39854.00,29864.00,8.68,3319.00,4
ssd,xbstream_qpress,1,xb,10000000,16,48,39046.04,29316.03,8.70,3255.00,4
ssd,xbstream_qpress,1,xb,10000000,16,49,39065.93,29279.95,9.06,3254.99,4
ssd,xbstream_qpress,1,xb,10000000,16,50,38375.06,28793.04,9.17,3201.00,4
ssd,xbstream_qpress,1,xb,10000000,16,51,38056.01,28544.01,9.07,3167.00,4
ssd,xbstream_qpress,1,xb,10000000,16,52,36693.96,27528.97,9.48,3061.00,4
ssd,xbstream_qpress,1,xb,10000000,16,53,39050.01,29270.01,8.94,3253.00,4
ssd,xbstream_qpress,1,xb,10000000,16,54,37167.86,27876.89,9.58,3094.99,4
ssd,xbstream_qpress,1,xb,10000000,16,55,37986.15,28486.11,9.34,3165.01,4
ssd,xbstream_qpress,1,xb,10000000,16,56,39230.05,29433.04,8.63,3272.00,4
ssd,xbstream_qpress,1,xb,10000000,16,57,37131.97,27808.98,9.43,3091.00,4
ssd,xbstream_qpress,1,xb,10000000,16,58,37358.92,28045.94,9.13,3114.99,4
ssd,xbstream_qpress,1,xb,10000000,16,59,37571.02,28182.01,8.95,3132.00,4
ssd,xbstream_qpress,1,xb,10000000,16,60,38240.00,28696.00,8.88,3188.00,4
ssd,xbstream_qpress,1,xb,10000000,16,61,38742.02,29040.02,8.83,3227.00,4
ssd,xbstream_qpress,1,xb,10000000,16,62,38092.06,28563.05,9.57,3175.01,4
ssd,xbstream_qpress,1,xb,10000000,16,63,37863.94,28427.95,9.03,3157.99,4
ssd,xbstream_qpress,1,xb,10000000,16,64,37956.04,28414.03,8.84,3158.00,4
ssd,xbstream_qpress,1,xb,10000000,16,65,37158.92,27882.94,9.47,3093.99,4
ssd,xbstream_qpress,1,xb,10000000,16,66,37029.02,27822.02,9.22,3093.00,4
ssd,xbstream_qpress,1,xb,10000000,16,67,34882.06,26131.05,9.64,2905.01,4
ssd,xbstream_qpress,1,xb,10000000,16,68,37244.90,27932.92,9.22,3104.99,4
ssd,xbstream_qpress,1,xb,10000000,16,69,37454.10,28093.08,9.29,3120.01,4
ssd,xbstream_qpress,1,xb,10000000,16,70,35202.95,26428.96,9.42,2936.00,4
ssd,xbstream_qpress,1,xb,10000000,16,71,37066.04,27794.03,9.27,3086.00,4
ssd,xbstream_qpress,1,xb,10000000,16,72,36821.01,27603.01,9.70,3070.00,4
ssd,xbstream_qpress,1,xb,10000000,16,73,36374.90,27270.93,9.37,3028.99,4
ssd,xbstream_qpress,1,xb,10000000,16,74,37119.09,27835.06,9.15,3094.01,4
ssd,xbstream_qpress,1,xb,10000000,16,75,35753.44,26823.58,9.54,2976.95,4
ssd,xbstream_qpress,1,xb,10000000,16,76,35858.54,26905.41,9.32,2993.05,4
ssd,xbstream_qpress,1,xb,10000000,16,77,35664.99,26731.99,9.90,2970.00,4
ssd,xbstream_qpress,1,xb,10000000,16,78,35191.02,26420.02,9.83,2933.00,4
ssd,xbstream_qpress,1,xb,10000000,16,79,34649.02,25964.01,9.88,2887.00,4
ssd,xbstream_qpress,1,xb,10000000,16,80,35602.01,26722.01,9.72,2969.00,4
ssd,xbstream_qpress,1,xb,10000000,16,81,34857.02,26141.01,9.80,2903.00,4
ssd,xbstream_qpress,1,xb,10000000,16,82,35159.84,26332.88,9.57,2925.99,4
ssd,xbstream_qpress,1,xb,10000000,16,83,34080.07,25589.06,10.18,2844.01,4
ssd,xbstream_qpress,1,xb,10000000,16,84,34541.98,25890.98,10.02,2876.00,4
ssd,xbstream_qpress,1,xb,10000000,16,85,34174.03,25652.02,9.94,2849.00,4
ssd,xbstream_qpress,1,xb,10000000,16,86,31786.80,23800.85,10.83,2645.98,4
ssd,xbstream_qpress,1,xb,10000000,16,87,34332.18,25800.13,9.60,2866.01,4
ssd,xbstream_qpress,1,xb,10000000,16,88,33141.04,24857.03,10.29,2762.00,4
ssd,xbstream_qpress,1,xb,10000000,16,89,33062.03,24775.02,10.16,2753.00,4
ssd,xbstream_qpress,1,xb,10000000,16,90,34164.03,25597.02,9.92,2844.00,4
ssd,xbstream_qpress,1,xb,10000000,16,91,32479.94,24398.96,10.41,2712.00,4
ssd,xbstream_qpress,1,xb,10000000,16,92,33070.99,24799.00,10.36,2754.00,4
ssd,xbstream_qpress,1,xb,10000000,16,93,32182.95,24144.96,10.47,2683.00,4
ssd,xbstream_qpress,1,xb,10000000,16,94,33634.95,25216.97,10.26,2802.00,4
ssd,xbstream_qpress,1,xb,10000000,16,95,32504.14,24353.10,10.17,2707.01,4
ssd,xbstream_qpress,1,xb,10000000,16,96,32550.99,24426.99,10.51,2715.00,4
ssd,xbstream_qpress,1,xb,10000000,16,97,31667.41,23756.56,10.65,2637.95,4
ssd,xbstream_qpress,1,xb,10000000,16,98,31675.58,23760.44,10.84,2639.05,4
ssd,xbstream_qpress,1,xb,10000000,16,99,33135.99,24861.99,10.21,2764.00,4
ssd,xbstream_qpress,1,xb,10000000,16,100,35372.03,26518.02,9.21,2946.00,4
ssd,xbstream_qpress,1,xb,10000000,16,101,34297.99,25733.00,10.01,2858.00,4
