distribution,version,engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
uniform,upstream-3.0,wt,oltp,2000000,64,410,19469.90,90857.52,12.59,6489.80,64
uniform,upstream-3.0,wt,oltp,2000000,64,420,19461.59,90822.54,12.56,6487.30,64
uniform,upstream-3.0,wt,oltp,2000000,64,430,19458.48,90815.01,12.70,6486.39,64
uniform,upstream-3.0,wt,oltp,2000000,64,440,19438.14,90704.06,12.77,6479.01,64
uniform,upstream-3.0,wt,oltp,2000000,64,450,19446.60,90753.39,12.73,6482.40,64
uniform,upstream-3.0,wt,oltp,2000000,64,460,19402.26,90550.21,12.74,6467.49,64
uniform,upstream-3.0,wt,oltp,2000000,64,470,19414.84,90590.60,12.73,6471.71,64
uniform,upstream-3.0,wt,oltp,2000000,64,480,19374.10,90410.61,12.80,6457.70,64
uniform,upstream-3.0,wt,oltp,2000000,64,490,15826.80,73867.99,14.87,5276.00,64
uniform,upstream-3.0,wt,oltp,2000000,64,500,16521.19,77097.27,14.83,5507.00,64
uniform,upstream-3.0,wt,oltp,2000000,64,510,19370.91,90398.84,12.74,6456.80,64
uniform,upstream-3.0,wt,oltp,2000000,64,520,18633.46,86956.80,12.80,6211.29,64
uniform,upstream-3.0,wt,oltp,2000000,64,530,19456.44,90794.07,12.74,6485.31,64
uniform,upstream-3.0,wt,oltp,2000000,64,540,19428.99,90661.05,12.73,6476.30,64
uniform,upstream-3.0,wt,oltp,2000000,64,550,19443.59,90742.63,12.68,6481.40,64
uniform,upstream-3.0,wt,oltp,2000000,64,560,19371.73,90403.93,12.84,6457.21,64
uniform,upstream-3.0,wt,oltp,2000000,64,570,19344.20,90284.89,12.76,6447.30,64
uniform,upstream-3.0,wt,oltp,2000000,64,580,19303.87,90072.87,12.62,6435.49,64
uniform,upstream-3.0,wt,oltp,2000000,64,590,19199.08,89592.69,13.13,6399.59,64
uniform,upstream-3.0,wt,oltp,2000000,61,600,16151.25,75368.13,15.01,5383.72,64
uniform,upstream-3.0,wt,oltp,2000000,8,10,5011.14,23391.06,6.28,1670.35,8
uniform,upstream-3.0,wt,oltp,2000000,8,20,6435.09,30032.05,4.25,2145.00,8
uniform,upstream-3.0,wt,oltp,2000000,8,30,6789.01,31682.26,3.86,2263.00,8
uniform,upstream-3.0,wt,oltp,2000000,8,40,6886.39,32136.16,3.80,2295.50,8
uniform,upstream-3.0,wt,oltp,2000000,8,50,6895.41,32177.96,3.81,2298.50,8
uniform,upstream-3.0,wt,oltp,2000000,8,60,6864.89,32038.14,3.81,2288.30,8
uniform,upstream-3.0,wt,oltp,2000000,8,70,6885.31,32131.74,3.81,2295.10,8
uniform,upstream-3.0,wt,oltp,2000000,8,80,6854.70,31986.72,3.77,2284.90,8
uniform,upstream-3.0,wt,oltp,2000000,8,90,6959.29,32478.38,3.73,2319.70,8
uniform,upstream-3.0,wt,oltp,2000000,8,100,6929.90,32338.80,3.83,2310.00,8
uniform,upstream-3.0,wt,oltp,2000000,8,110,6914.91,32268.34,3.70,2305.00,8
uniform,upstream-3.0,wt,oltp,2000000,8,120,6918.30,32286.00,3.69,2306.10,8
uniform,upstream-3.0,wt,oltp,2000000,8,130,6909.16,32242.90,3.69,2302.99,8
uniform,upstream-3.0,wt,oltp,2000000,8,140,6952.51,32443.76,3.68,2317.50,8
uniform,upstream-3.0,wt,oltp,2000000,8,150,6949.90,32432.49,3.68,2316.70,8
uniform,upstream-3.0,wt,oltp,2000000,8,160,6984.00,32591.30,3.64,2328.00,8
uniform,upstream-3.0,wt,oltp,2000000,8,170,6985.70,32603.40,3.63,2328.50,8
uniform,upstream-3.0,wt,oltp,2000000,8,180,6984.90,32594.91,3.65,2328.30,8
uniform,upstream-3.0,wt,oltp,2000000,8,190,7029.79,32804.35,3.61,2343.30,8
uniform,upstream-3.0,wt,oltp,2000000,8,200,7004.63,32689.12,3.62,2334.91,8
uniform,upstream-3.0,wt,oltp,2000000,8,210,6615.80,30872.50,3.78,2205.10,8
uniform,upstream-3.0,wt,oltp,2000000,8,220,6354.49,29652.86,3.74,2118.10,8
uniform,upstream-3.0,wt,oltp,2000000,8,230,7057.81,32938.84,3.68,2352.80,8
uniform,upstream-3.0,wt,oltp,2000000,8,240,7011.20,32719.31,3.69,2337.00,8
uniform,upstream-3.0,wt,oltp,2000000,8,250,6943.48,32404.59,3.72,2314.59,8
uniform,upstream-3.0,wt,oltp,2000000,8,260,6892.42,32162.08,3.79,2297.41,8
uniform,upstream-3.0,wt,oltp,2000000,8,270,6955.89,32462.95,3.67,2318.70,8
uniform,upstream-3.0,wt,oltp,2000000,8,280,6977.51,32559.94,3.64,2325.80,8
uniform,upstream-3.0,wt,oltp,2000000,8,290,6969.50,32525.38,3.63,2323.20,8
uniform,upstream-3.0,wt,oltp,2000000,8,300,6983.79,32591.54,3.64,2327.90,8
uniform,upstream-3.0,wt,oltp,2000000,8,310,7007.40,32699.70,3.63,2335.80,8
uniform,upstream-3.0,wt,oltp,2000000,8,320,6997.20,32653.88,3.64,2332.40,8
uniform,upstream-3.0,wt,oltp,2000000,8,330,7018.10,32752.09,3.61,2339.40,8
uniform,upstream-3.0,wt,oltp,2000000,8,340,6995.41,32644.94,3.61,2331.70,8
uniform,upstream-3.0,wt,oltp,2000000,8,350,6993.60,32635.20,3.61,2331.20,8
uniform,upstream-3.0,wt,oltp,2000000,8,360,6987.31,32609.95,3.63,2329.20,8
uniform,upstream-3.0,wt,oltp,2000000,8,370,7023.19,32775.07,3.63,2341.00,8
uniform,upstream-3.0,wt,oltp,2000000,8,380,6714.20,31332.80,3.62,2238.10,8
uniform,upstream-3.0,wt,oltp,2000000,8,390,7003.41,32681.44,3.64,2334.50,8
uniform,upstream-3.0,wt,oltp,2000000,8,400,6938.39,32378.95,3.70,2312.80,8
uniform,upstream-3.0,wt,oltp,2000000,8,410,6966.40,32511.70,3.64,2322.10,8
uniform,upstream-3.0,wt,oltp,2000000,8,420,6979.61,32569.15,3.64,2326.50,8
uniform,upstream-3.0,wt,oltp,2000000,8,430,7005.39,32692.25,3.62,2335.20,8
uniform,upstream-3.0,wt,oltp,2000000,8,440,7001.40,32673.32,3.62,2333.80,8
uniform,upstream-3.0,wt,oltp,2000000,8,450,7009.99,32713.85,3.62,2336.60,8
uniform,upstream-3.0,wt,oltp,2000000,8,460,7001.51,32671.85,3.63,2333.90,8
uniform,upstream-3.0,wt,oltp,2000000,8,470,6991.60,32628.28,3.62,2330.40,8
uniform,upstream-3.0,wt,oltp,2000000,8,480,6998.10,32658.99,3.62,2332.70,8
uniform,upstream-3.0,wt,oltp,2000000,8,490,6981.20,32578.82,3.64,2327.20,8
uniform,upstream-3.0,wt,oltp,2000000,8,500,6983.81,32589.65,3.64,2327.90,8
uniform,upstream-3.0,wt,oltp,2000000,8,510,6994.68,32642.32,3.62,2331.59,8
uniform,upstream-3.0,wt,oltp,2000000,8,520,6527.12,30462.99,3.71,2175.61,8
uniform,upstream-3.0,wt,oltp,2000000,8,530,6851.69,31972.77,3.63,2284.00,8
uniform,upstream-3.0,wt,oltp,2000000,8,540,6618.69,30888.56,3.62,2206.10,8
uniform,upstream-3.0,wt,oltp,2000000,8,550,6826.70,31857.31,3.65,2275.70,8
uniform,upstream-3.0,wt,oltp,2000000,8,560,6998.70,32660.70,3.62,2332.90,8
uniform,upstream-3.0,wt,oltp,2000000,8,570,6984.80,32593.02,3.62,2328.10,8
uniform,upstream-3.0,wt,oltp,2000000,8,580,6993.30,32636.80,3.63,2331.20,8
uniform,upstream-3.0,wt,oltp,2000000,8,590,6871.90,32069.08,3.67,2290.70,8
uniform,upstream-3.0,wt,oltp,2000000,8,600,6964.50,32500.81,3.65,2321.50,8
uniform,upstream-3.0,wt,oltp_ro,2000000,1,10,0.00,2953.52,5.27,210.91,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,20,0.00,3338.61,4.85,238.50,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,30,0.00,3547.00,4.65,253.30,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,40,0.00,3813.70,4.23,272.40,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,50,0.00,3933.69,4.14,281.00,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,60,0.00,4089.11,4.02,292.10,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,70,0.00,4222.70,3.86,301.60,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,80,0.00,4394.50,3.69,313.90,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,90,0.00,4462.80,3.53,318.80,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,100,0.00,4583.11,3.38,327.40,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,110,0.00,4645.09,3.32,331.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,120,0.00,4743.39,3.25,338.90,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,130,0.00,4756.72,3.19,339.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,140,0.00,4799.70,3.15,342.90,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,150,0.00,4829.80,3.11,344.90,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,160,0.00,4850.91,3.09,346.50,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,170,0.00,4926.00,3.05,351.90,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,180,0.00,4917.39,3.04,351.20,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,190,0.00,4937.90,3.02,352.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,200,0.00,4910.99,3.04,350.80,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,210,0.00,4918.70,3.02,351.40,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,220,0.00,4974.61,3.00,355.30,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,230,0.00,4957.90,3.00,354.10,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,240,0.00,4922.49,3.00,351.60,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,250,0.00,4923.70,3.00,351.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,260,0.00,4927.09,3.00,352.00,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,270,0.00,4926.11,3.00,351.80,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,280,0.00,4978.30,3.00,355.60,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,290,0.00,4946.01,2.99,353.30,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,300,0.00,4932.59,3.00,352.30,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,310,0.00,4933.32,3.00,352.40,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,320,0.00,5022.70,2.94,358.80,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,330,0.00,5001.69,2.96,357.20,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,340,0.00,4929.19,2.99,352.10,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,350,0.00,4923.91,3.01,351.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,360,0.00,4993.30,2.98,356.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,370,0.00,4930.10,3.00,352.20,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,380,0.00,4933.60,2.99,352.40,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,390,0.00,4926.11,3.00,351.80,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,400,0.00,4924.89,3.00,351.80,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,410,0.00,4928.70,3.00,352.00,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,420,0.00,4995.60,2.98,356.90,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,430,0.00,4924.60,3.00,351.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,440,0.00,4931.30,3.00,352.30,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,450,0.00,4947.00,2.99,353.30,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,460,0.00,4941.29,3.01,353.00,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,470,0.00,4923.30,3.00,351.60,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,480,0.00,4923.21,3.01,351.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,490,0.00,4961.10,2.99,354.40,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,500,0.00,4980.20,2.97,355.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,510,0.00,4979.09,2.97,355.60,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,520,0.00,4885.11,3.03,349.00,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,530,0.00,4886.40,3.04,349.00,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,540,0.00,4952.38,2.97,353.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,550,0.00,4871.81,3.04,348.00,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,560,0.00,4943.20,3.00,353.10,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,570,0.00,4849.80,3.07,346.40,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,580,0.00,4923.70,3.00,351.70,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,590,0.00,4842.80,3.07,345.90,1
uniform,upstream-3.0,wt,oltp_ro,2000000,1,600,0.00,4831.90,3.07,345.20,1
uniform,upstream-3.0,wt,oltp_ro,2000000,128,10,0.00,60883.30,40.47,4341.56,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,20,0.00,97410.80,31.19,6957.90,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,30,0.00,97547.26,30.99,6967.50,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,40,0.00,97289.15,31.14,6950.00,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,50,0.00,97130.70,31.14,6937.78,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,60,0.00,97271.96,31.10,6947.22,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,70,0.00,97244.01,30.90,6945.99,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,80,0.00,97159.13,31.07,6939.60,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,90,0.00,97225.26,31.03,6944.60,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,100,0.00,97214.33,31.16,6944.01,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,110,0.00,97253.92,31.24,6946.70,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,120,0.00,97191.37,31.25,6942.68,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,130,0.00,97225.67,31.03,6944.31,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,140,0.00,97189.92,31.20,6942.10,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,150,0.00,97222.17,31.16,6944.70,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,160,0.00,97228.60,31.11,6944.70,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,170,0.00,97194.20,31.19,6942.50,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,180,0.00,97230.58,31.07,6944.90,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,190,0.00,97275.86,31.13,6948.40,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,200,0.00,97137.93,31.30,6938.00,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,210,0.00,97158.74,31.13,6940.80,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,220,0.00,97157.66,31.04,6939.58,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,230,0.00,97172.29,31.24,6940.72,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,240,0.00,97311.00,31.05,6950.40,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,250,0.00,97150.21,31.03,6939.80,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,260,0.00,97184.24,31.16,6941.89,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,270,0.00,97213.41,31.33,6943.01,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,280,0.00,97164.00,31.08,6940.60,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,290,0.00,97187.77,31.31,6941.50,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,300,0.00,97321.34,31.03,6952.10,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,310,0.00,97278.05,31.06,6948.80,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,320,0.00,97160.30,31.30,6939.30,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,330,0.00,97234.18,31.10,6945.60,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,340,0.00,97127.46,31.01,6938.30,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,350,0.00,97080.07,31.03,6934.00,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,360,0.00,97095.64,31.07,6935.40,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,370,0.00,97225.77,31.03,6944.40,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,380,0.00,97293.12,30.98,6949.49,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,390,0.00,97194.45,31.28,6942.40,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,400,0.00,97290.58,31.03,6949.70,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,410,0.00,97142.86,31.21,6938.50,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,420,0.00,97299.20,31.00,6950.60,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,430,0.00,97135.62,31.24,6937.40,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,440,0.00,97345.44,31.05,6953.60,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,450,0.00,97281.82,31.12,6949.29,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,460,0.00,97390.64,31.12,6955.60,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,470,0.00,97090.39,31.22,6935.30,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,480,0.00,97290.53,31.16,6949.40,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,490,0.00,97196.70,31.14,6943.30,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,500,0.00,97308.27,31.16,6949.60,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,510,0.00,97281.55,31.19,6948.50,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,520,0.00,97205.44,31.03,6943.30,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,530,0.00,97202.21,31.22,6943.10,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,540,0.00,97228.86,31.06,6945.40,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,550,0.00,97236.75,31.36,6945.20,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,560,0.00,97369.17,31.09,6954.71,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,570,0.00,97247.69,31.25,6946.40,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,580,0.00,97166.14,31.06,6940.20,128
uniform,upstream-3.0,wt,oltp_ro,2000000,128,590,0.00,97153.83,31.06,6940.00,128
uniform,upstream-3.0,wt,oltp_ro,2000000,127,600,0.00,97287.56,31.16,6949.40,128
uniform,upstream-3.0,wt,oltp_ro,2000000,16,10,0.00,57807.01,5.80,4127.86,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,20,0.00,70166.99,3.45,5012.28,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,30,0.00,70574.70,3.41,5040.71,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,40,0.00,70653.61,3.42,5046.80,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,50,0.00,70923.14,3.41,5065.90,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,60,0.00,71679.95,3.38,5120.00,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,70,0.00,70562.96,3.42,5040.30,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,80,0.00,70480.26,3.43,5034.20,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,90,0.00,70485.51,3.44,5034.70,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,100,0.00,71134.09,3.39,5081.20,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,110,0.00,71902.43,3.36,5135.80,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,120,0.00,71455.35,3.37,5104.00,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,130,0.00,71228.69,3.39,5087.90,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,140,0.00,70350.50,3.44,5024.70,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,150,0.00,70376.91,3.44,5027.40,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,160,0.00,70914.92,3.41,5065.40,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,170,0.00,70891.58,3.39,5063.09,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,180,0.00,71286.70,3.37,5092.01,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,190,0.00,71143.13,3.37,5081.70,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,200,0.00,70901.54,3.39,5064.30,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,210,0.00,72503.05,3.31,5178.90,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,220,0.00,72997.39,3.28,5213.99,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,230,0.00,72003.21,3.34,5143.21,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,240,0.00,70746.87,3.39,5053.29,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,250,0.00,70832.36,3.39,5059.60,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,260,0.00,70782.34,3.39,5055.90,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,270,0.00,70684.81,3.40,5048.60,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,280,0.00,71385.59,3.37,5099.40,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,290,0.00,71511.15,3.35,5107.70,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,300,0.00,71471.21,3.35,5105.29,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,310,0.00,72348.18,3.31,5167.41,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,320,0.00,71760.66,3.35,5125.79,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,330,0.00,71125.73,3.38,5080.30,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,340,0.00,71059.44,3.38,5075.90,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,350,0.00,70669.44,3.40,5047.80,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,360,0.00,70662.95,3.41,5047.30,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,370,0.00,70838.67,3.39,5060.11,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,380,0.00,71004.64,3.37,5071.60,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,390,0.00,72196.65,3.32,5156.80,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,400,0.00,71534.33,3.35,5109.69,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,410,0.00,71348.88,3.36,5096.51,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,420,0.00,71698.14,3.35,5121.09,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,430,0.00,71202.26,3.37,5085.81,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,440,0.00,70470.34,3.41,5033.70,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,450,0.00,70556.25,3.40,5039.70,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,460,0.00,70536.44,3.41,5038.40,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,470,0.00,70468.28,3.41,5033.50,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,480,0.00,70964.10,3.38,5068.80,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,490,0.00,72043.14,3.32,5145.70,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,500,0.00,70709.78,3.39,5051.10,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,510,0.00,70727.06,3.39,5051.70,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,520,0.00,71620.22,3.35,5115.99,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,530,0.00,70759.96,3.40,5054.01,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,540,0.00,70771.90,3.39,5055.09,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,550,0.00,70793.48,3.39,5056.80,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,560,0.00,70751.28,3.39,5053.71,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,570,0.00,71494.95,3.36,5106.70,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,580,0.00,71236.84,3.37,5088.60,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,590,0.00,71086.18,3.38,5077.41,16
uniform,upstream-3.0,wt,oltp_ro,2000000,16,600,0.00,71404.04,3.36,5100.20,16
uniform,upstream-3.0,wt,oltp_ro,2000000,2,10,0.00,6110.69,5.16,436.42,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,20,0.00,7323.79,4.48,523.00,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,30,0.00,8285.52,3.98,591.90,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,40,0.00,8908.80,3.64,636.30,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,50,0.00,9134.90,3.48,652.60,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,60,0.00,9763.60,3.15,697.30,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,70,0.00,9984.40,3.04,713.20,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,80,0.00,10119.51,2.97,722.80,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,90,0.00,9870.20,3.08,705.00,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,100,0.00,9884.70,3.03,706.10,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,110,0.00,10022.20,3.01,715.90,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,120,0.00,10112.60,2.96,722.30,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,130,0.00,10133.00,2.98,723.70,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,140,0.00,9963.19,3.00,711.70,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,150,0.00,10116.90,2.96,722.60,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,160,0.00,10298.20,2.88,735.60,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,170,0.00,10062.00,2.99,718.70,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,180,0.00,9988.11,3.01,713.60,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,190,0.00,10281.18,2.89,734.30,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,200,0.00,9924.52,3.02,708.80,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,210,0.00,9901.69,3.03,707.30,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,220,0.00,10042.50,2.99,717.30,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,230,0.00,9945.50,3.01,710.40,2
uniform,upstream-3.0,wt,oltp_ro,2000000,2,240,0.00,10454.60,2.84,746.80,2
