engine,configuration,distribution,workload,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,20,0.00,34732.04,5.44,3159.99,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,30,0.00,35001.57,5.38,3182.41,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,40,0.00,35339.09,5.35,3211.50,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,50,0.00,35455.20,5.32,3226.10,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,60,0.00,35401.79,5.31,3224.20,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,70,0.00,35379.31,5.31,3218.60,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,80,0.00,35639.69,5.27,3243.00,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,90,0.00,35602.90,5.28,3242.70,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,100,0.00,35654.30,5.27,3245.20,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,110,0.00,35772.11,5.28,3257.69,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,120,0.00,35736.25,5.26,3251.40,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,130,0.00,35778.23,5.24,3256.39,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,140,0.00,35661.61,5.26,3243.60,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,150,0.00,35686.56,5.27,3245.21,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,160,0.00,35726.21,5.25,3250.40,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,170,0.00,35694.81,5.28,3243.40,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,180,0.00,35886.24,5.23,3261.09,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,190,0.00,35861.44,5.23,3263.30,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,200,0.00,36075.91,5.23,3281.70,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,210,0.00,36110.63,5.22,3282.49,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,220,0.00,35849.92,5.23,3260.80,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,230,0.00,36098.37,5.22,3278.31,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,240,0.00,36055.39,5.22,3275.70,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,250,0.00,35954.01,5.22,3269.20,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,260,0.00,36107.14,5.21,3283.99,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,270,0.00,36206.80,5.19,3294.80,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,280,0.00,36047.71,5.20,3279.20,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,290,0.00,36083.85,5.23,3278.10,13
rocks,rocks0,pareto,oltp_ro,psfm,60000000,13,300,0.00,36045.52,5.22,3278.09,13
rocks,rocks0,pareto,oltp,psfm,60000000,145,10,17607.96,64574.71,30.91,5867.92,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,20,17902.88,65571.52,31.03,5968.39,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,30,17837.26,65398.57,30.99,5945.69,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,40,17767.95,65052.27,31.12,5922.02,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,50,17897.50,65629.40,30.95,5966.30,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,60,17857.49,65455.33,30.96,5952.53,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,70,13638.03,50036.54,31.04,4544.18,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,80,16717.35,61218.37,31.39,5574.02,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,90,17818.95,65274.81,30.99,5940.38,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,100,17906.31,65588.33,30.89,5968.10,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,110,17929.72,65646.36,30.94,5976.61,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,120,17796.59,65170.45,31.20,5931.30,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,130,17877.20,65485.11,31.04,5959.40,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,140,17891.99,65592.28,30.97,5964.50,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,150,17962.60,65795.00,30.95,5987.70,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,160,18066.59,66232.68,30.67,6022.40,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,170,18004.27,65982.90,30.76,6001.79,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,180,17933.74,65764.23,30.89,5976.81,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,190,17949.06,65733.95,30.85,5983.69,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,200,17935.44,65727.96,30.93,5978.21,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,210,17953.63,65821.25,30.93,5984.18,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,220,17929.96,65744.32,30.90,5977.12,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,230,17949.08,65769.81,30.87,5982.79,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,240,17706.83,64875.61,31.55,5902.71,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,250,17962.67,65811.91,31.26,5987.39,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,260,19558.33,71700.91,28.78,6519.21,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,270,19604.57,71785.09,28.68,6535.29,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,280,19211.52,70382.89,29.48,6403.21,145
rocks,rocks0,pareto,oltp,psfm,60000000,145,290,19015.49,69697.27,29.89,6339.00,145
rocks,rocks0,pareto,oltp,psfm,60000000,144,300,19365.71,70970.74,29.09,6454.90,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,10,0.00,79183.20,26.43,7194.35,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,20,0.00,80799.32,26.00,7355.70,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,30,0.00,81367.36,25.79,7403.60,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,40,0.00,80989.06,26.01,7361.81,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,50,0.00,81015.77,25.99,7373.10,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,60,0.00,81402.51,25.79,7403.30,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,70,0.00,81166.92,25.86,7379.90,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,80,0.00,81269.29,25.90,7396.50,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,90,0.00,81286.70,25.84,7393.40,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,100,0.00,81433.61,25.79,7404.10,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,110,0.00,81220.17,25.85,7389.20,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,120,0.00,81584.33,25.75,7418.60,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,130,0.00,81433.49,25.82,7404.10,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,140,0.00,81417.90,25.79,7402.50,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,150,0.00,81433.69,25.83,7405.20,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,160,0.00,80984.49,25.86,7371.50,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,170,0.00,81635.82,25.76,7425.50,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,180,0.00,83006.70,25.41,7553.20,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,190,0.00,82919.29,25.45,7540.10,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,200,0.00,83102.51,25.39,7556.70,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,210,0.00,82974.69,25.39,7549.50,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,220,0.00,82825.01,25.51,7543.90,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,230,0.00,82490.10,25.55,7505.80,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,240,0.00,83073.39,25.43,7555.50,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,250,0.00,82746.99,25.45,7529.00,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,260,0.00,83269.58,25.29,7573.40,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,270,0.00,82927.82,25.50,7542.50,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,280,0.00,82966.22,25.38,7545.10,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,290,0.00,83323.39,25.33,7575.40,145
rocks,rocks0,pareto,oltp_ro,psfm,60000000,145,300,0.00,83242.89,25.46,7572.00,145
rocks,rocks0,pareto,oltp,psfm,60000000,20,10,10480.83,38450.87,7.45,3493.44,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,20,11142.09,40831.40,6.95,3714.16,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,30,11277.63,41350.37,6.79,3759.24,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,40,11382.08,41730.25,6.69,3793.96,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,50,11497.32,42147.65,6.62,3832.34,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,60,11461.18,41932.65,6.63,3820.46,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,70,9671.10,35464.45,6.63,3223.53,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,80,7534.03,27624.03,6.68,2511.48,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,90,11516.62,42192.34,6.59,3838.94,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,100,11498.38,42163.84,6.59,3832.86,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,110,11574.23,42428.16,6.57,3858.04,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,120,11558.98,42381.44,6.56,3852.96,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,130,11581.52,42403.65,6.55,3860.44,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,140,11563.78,42413.95,6.54,3854.56,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,150,11695.64,42861.61,6.48,3898.65,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,160,11651.47,42728.54,6.50,3883.66,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,170,11661.11,42743.10,6.48,3887.14,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,180,11633.67,42659.51,6.49,3877.96,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,190,11447.61,41946.60,6.65,3815.84,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,200,11544.80,42286.83,6.57,3848.07,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,210,11513.22,42197.54,6.59,3837.94,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,220,11547.27,42265.42,6.59,3849.16,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,230,11558.74,42307.90,6.59,3852.95,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,240,11552.17,42370.64,6.58,3850.46,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,250,11563.82,42369.35,6.57,3854.84,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,260,11542.28,42295.14,6.59,3847.36,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,270,11547.03,42310.07,6.57,3849.04,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,280,11554.78,42370.75,6.56,3851.46,20
rocks,rocks0,pareto,oltp,psfm,60000000,20,290,11558.73,42315.46,6.56,3853.04,20
rocks,rocks0,pareto,oltp,psfm,60000000,18,300,11585.67,42415.72,6.55,3861.96,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,10,0.00,47192.16,6.13,4294.04,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,20,0.00,50031.19,5.59,4555.05,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,30,0.00,50402.13,5.54,4583.75,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,40,0.00,50686.87,5.50,4606.35,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,50,0.00,50795.02,5.48,4619.47,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,60,0.00,50996.85,5.47,4639.33,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,70,0.00,51076.93,5.46,4645.45,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,80,0.00,51222.71,5.43,4661.46,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,90,0.00,51176.22,5.43,4661.85,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,100,0.00,51307.45,5.42,4670.35,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,110,0.00,51429.76,5.41,4675.35,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,120,0.00,51433.91,5.42,4677.16,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,130,0.00,51458.98,5.41,4680.84,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,140,0.00,51452.77,5.40,4681.95,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,150,0.00,51505.23,5.41,4686.45,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,160,0.00,51493.87,5.41,4683.85,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,170,0.00,51537.24,5.40,4687.95,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,180,0.00,51624.64,5.39,4693.65,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,190,0.00,51673.86,5.39,4696.65,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,200,0.00,51658.06,5.38,4696.15,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,210,0.00,51682.64,5.39,4704.15,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,220,0.00,51811.95,5.38,4707.00,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,230,0.00,51760.53,5.38,4709.79,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,240,0.00,51746.40,5.38,4702.55,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,250,0.00,51795.77,5.38,4708.45,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,260,0.00,51782.49,5.38,4706.05,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,270,0.00,51809.39,5.36,4714.64,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,280,0.00,51698.59,5.37,4703.05,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,20,290,0.00,51841.96,5.38,4716.55,20
rocks,rocks0,pareto,oltp_ro,psfm,60000000,19,300,0.00,51490.35,5.39,4686.85,20
rocks,rocks0,pareto,oltp,psfm,60000000,210,10,17140.91,62936.94,45.35,5711.80,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,20,17275.72,63270.37,47.02,5759.31,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,30,17320.99,63425.77,46.91,5773.50,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,40,17242.61,63208.72,47.12,5747.90,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,50,17233.44,63127.92,47.02,5743.65,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,60,17275.75,63298.01,46.91,5758.58,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,70,14168.21,51945.58,46.96,4720.17,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,80,10644.78,38982.70,48.20,3551.43,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,90,17284.24,63344.27,46.96,5761.68,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,100,17256.85,63221.48,47.08,5751.72,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,110,17273.94,63339.37,46.92,5757.98,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,120,17219.32,63054.28,47.09,5739.61,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,130,17181.80,62945.68,47.33,5727.30,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,140,17216.69,63036.65,47.25,5738.50,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,150,17292.15,63345.37,47.01,5765.02,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,160,17312.61,63463.96,46.89,5770.37,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,170,17316.46,63367.43,46.94,5772.12,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,180,17370.05,63628.52,46.80,5789.88,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,190,17311.73,63484.22,46.84,5770.91,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,200,17331.98,63477.42,46.91,5776.89,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,210,17388.61,63712.32,46.80,5796.00,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,220,17326.60,63475.68,46.88,5775.90,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,230,17359.80,63602.92,46.88,5787.20,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,240,17335.17,63513.56,46.82,5777.32,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,250,17102.79,62720.38,47.67,5701.70,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,260,17195.50,63029.20,47.66,5731.90,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,270,19028.83,69772.84,43.75,6343.38,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,280,19118.30,69972.21,43.05,6372.60,210
rocks,rocks0,pareto,oltp,psfm,60000000,210,290,18792.81,68870.13,44.39,6263.70,210
rocks,rocks0,pareto,oltp,psfm,60000000,206,300,18660.30,68303.90,44.83,6220.30,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,10,0.00,76864.70,38.42,6980.45,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,20,0.00,77833.52,40.17,7087.20,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,30,0.00,77939.50,39.79,7094.20,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,40,0.00,77908.92,39.78,7085.59,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,50,0.00,78079.98,39.95,7102.41,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,60,0.00,78004.16,39.69,7093.40,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,70,0.00,77906.28,39.54,7089.40,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,80,0.00,77866.46,39.67,7084.51,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,90,0.00,77883.90,39.73,7085.10,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,100,0.00,78024.69,39.60,7097.10,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,110,0.00,77858.68,39.80,7079.30,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,120,0.00,77506.71,39.69,7048.80,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,130,0.00,77493.52,39.74,7053.20,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,140,0.00,77565.29,39.70,7047.70,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,150,0.00,77692.81,39.73,7065.30,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,160,0.00,76987.57,39.95,7000.90,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,170,0.00,76918.62,39.95,6998.90,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,180,0.00,77278.40,39.91,7026.00,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,190,0.00,77209.30,39.84,7024.90,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,200,0.00,77253.40,39.97,7021.80,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,210,0.00,77182.50,39.89,7019.50,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,220,0.00,77165.49,39.81,7022.70,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,230,0.00,76913.11,39.87,6999.90,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,240,0.00,76879.56,40.01,6995.70,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,250,0.00,77063.84,39.87,7011.20,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,260,0.00,77095.70,39.81,7013.50,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,270,0.00,76844.28,39.86,6994.10,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,280,0.00,76934.52,39.76,6991.10,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,290,0.00,77312.89,39.73,7032.00,210
rocks,rocks0,pareto,oltp_ro,psfm,60000000,210,300,0.00,77507.70,39.69,7048.40,210
rocks,rocks0,pareto,oltp,psfm,60000000,3,10,1844.49,6760.43,6.20,614.83,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,20,1914.20,7018.91,6.02,638.00,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,30,1989.19,7296.37,5.57,663.10,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,40,2029.41,7426.33,5.32,676.50,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,50,1976.70,7248.30,5.67,658.90,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,60,1962.90,7192.10,5.73,654.30,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,70,1970.40,7242.20,5.70,656.80,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,80,2003.80,7347.90,5.53,667.90,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,90,2003.80,7377.79,5.46,667.90,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,100,1971.80,7245.89,5.74,657.30,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,110,1977.10,7232.62,5.72,659.00,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,120,2020.30,7431.48,5.42,673.50,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,130,2022.89,7434.37,5.54,674.30,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,140,2032.10,7455.70,5.51,677.30,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,150,2032.60,7471.40,5.51,677.60,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,160,2017.50,7405.40,5.64,672.50,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,170,2043.00,7482.61,5.44,681.00,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,180,2026.50,7423.70,5.56,675.50,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,190,2027.11,7434.92,5.58,675.70,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,200,2036.60,7463.31,5.59,678.80,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,210,2037.40,7459.99,5.52,679.20,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,220,2031.60,7449.79,5.57,677.20,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,230,2039.40,7465.90,5.57,679.80,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,240,2058.00,7554.30,5.39,686.00,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,250,2081.40,7624.40,5.22,693.80,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,260,2103.30,7692.90,5.24,701.10,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,270,2104.81,7692.82,5.15,701.60,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,280,2115.89,7737.88,5.11,705.30,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,290,2108.71,7721.12,5.15,702.90,3
rocks,rocks0,pareto,oltp,psfm,60000000,3,300,1983.60,7280.98,5.91,661.20,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,10,0.00,8300.70,4.94,755.20,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,20,0.00,8740.93,4.64,795.01,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,30,0.00,8916.97,4.53,813.59,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,40,0.00,9106.53,4.44,828.91,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,50,0.00,9332.87,4.33,848.29,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,60,0.00,9371.44,4.30,851.11,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,70,0.00,9393.37,4.28,855.49,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,80,0.00,9410.43,4.26,856.81,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,90,0.00,9436.78,4.32,857.59,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,100,0.00,9251.62,4.42,839.92,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,110,0.00,9102.67,4.59,828.28,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,120,0.00,9161.93,4.59,833.71,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,130,0.00,9229.05,4.46,840.40,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,140,0.00,9243.15,4.49,840.60,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,150,0.00,9287.37,4.42,844.89,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,160,0.00,9298.43,4.43,844.61,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,170,0.00,9312.47,4.41,847.39,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,180,0.00,9322.03,4.45,846.01,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,190,0.00,9337.08,4.40,847.49,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,200,0.00,9346.11,4.42,846.71,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,210,0.00,9312.98,4.44,846.59,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,220,0.00,9328.73,4.43,848.21,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,230,0.00,9286.18,4.39,846.59,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,240,0.00,9314.52,4.39,848.42,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,250,0.00,9354.89,4.41,849.88,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,260,0.00,9298.70,4.41,844.51,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,270,0.00,9183.66,4.46,836.60,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,280,0.00,9215.34,4.43,837.50,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,290,0.00,9199.26,4.45,837.51,3
rocks,rocks0,pareto,oltp_ro,psfm,60000000,3,300,0.00,9236.44,4.45,838.19,3
rocks,rocks0,pareto,oltp,psfm,60000000,300,10,16613.77,61046.07,67.67,5535.89,300
rocks,rocks0,pareto,oltp,psfm,60000000,300,20,16678.87,61094.90,71.11,5559.29,300
rocks,rocks0,pareto,oltp,psfm,60000000,300,30,16709.11,61240.61,71.03,5570.04,300
rocks,rocks0,pareto,oltp,psfm,60000000,300,40,16709.29,61183.78,71.22,5569.16,300
rocks,rocks0,pareto,oltp,psfm,60000000,300,50,16666.71,61113.71,71.13,5555.74,300
