engine,workload,threads,elap_secs,cum_tps,int_tps,cum_ips,int_ips
ft,ro,8,1530,603.03,604.42,0.00,0.00
ft,ro,8,1540,603.03,603.18,0.00,0.00
ft,ro,8,1550,603.04,604.57,0.00,0.00
ft,ro,8,1560,603.03,600.74,0.00,0.00
ft,ro,8,1570,603.04,604.22,0.00,0.00
ft,ro,8,1580,603.03,602.48,0.00,0.00
ft,ro,8,1590,603.07,608.99,0.00,0.00
ft,ro,8,1600,603.08,604.52,0.00,0.00
ft,ro,8,1610,603.09,605.25,0.00,0.00
ft,ro,8,1620,603.10,603.92,0.00,0.00
ft,ro,8,1630,603.08,600.44,0.00,0.00
ft,ro,8,1640,603.10,606.09,0.00,0.00
ft,ro,8,1650,603.11,604.62,0.00,0.00
ft,ro,8,1660,603.12,605.78,0.00,0.00
ft,ro,8,1670,603.16,608.61,0.00,0.00
ft,ro,8,1680,603.21,612.80,0.00,0.00
ft,ro,8,1690,603.21,602.05,0.00,0.00
ft,ro,8,1700,603.19,599.54,0.00,0.00
ft,ro,8,1710,603.19,604.28,0.00,0.00
ft,ro,8,1720,603.18,600.98,0.00,0.00
ft,ro,8,1730,603.17,602.32,0.00,0.00
ft,ro,8,1740,603.23,612.43,0.00,0.00
ft,ro,8,1750,603.23,603.69,0.00,0.00
ft,ro,8,1760,603.24,604.82,0.00,0.00
ft,ro,8,1770,603.27,608.27,0.00,0.00
ft,ro,8,1780,603.25,600.56,0.00,0.00
ft,ro,8,1790,603.29,610.07,0.00,0.00
ft,ro,8,1800,603.31,607.11,0.00,0.00
ft,rw,1,10,22.18,22.18,0.00,0.00
ft,rw,1,20,29.53,36.87,0.00,0.00
ft,rw,1,30,32.88,39.57,0.00,0.00
ft,rw,1,40,34.62,39.87,0.00,0.00
ft,rw,1,50,35.97,41.34,0.00,0.00
ft,rw,1,60,37.12,42.87,0.00,0.00
ft,rw,1,70,37.93,42.77,0.00,0.00
ft,rw,1,80,38.57,43.07,0.00,0.00
ft,rw,1,90,39.11,43.47,0.00,0.00
ft,rw,1,100,39.46,42.57,0.00,0.00
ft,rw,1,110,39.90,44.27,0.00,0.00
ft,rw,1,120,40.30,44.76,0.00,0.00
ft,rw,1,130,40.53,43.28,0.00,0.00
ft,rw,1,140,40.82,44.57,0.00,0.00
ft,rw,1,150,41.08,44.76,0.00,0.00
ft,rw,1,160,41.40,46.17,0.00,0.00
ft,rw,1,170,41.65,45.69,0.00,0.00
ft,rw,1,180,41.89,46.03,0.00,0.00
ft,rw,1,190,42.15,46.85,0.00,0.00
ft,rw,1,200,42.29,44.87,0.00,0.00
ft,rw,1,210,42.40,44.59,0.00,0.00
ft,rw,1,220,42.55,45.69,0.00,0.00
ft,rw,1,230,42.71,46.21,0.00,0.00
ft,rw,1,240,42.86,46.34,0.00,0.00
ft,rw,1,250,42.96,45.46,0.00,0.00
ft,rw,1,260,43.11,46.67,0.00,0.00
ft,rw,1,270,43.23,46.52,0.00,0.00
ft,rw,1,280,43.36,46.91,0.00,0.00
ft,rw,1,290,43.45,46.00,0.00,0.00
ft,rw,1,300,43.51,45.20,0.00,0.00
ft,rw,1,310,43.52,43.77,0.00,0.00
ft,rw,1,320,43.47,41.84,0.00,0.00
ft,rw,1,330,43.40,41.27,0.00,0.00
ft,rw,1,340,43.28,39.37,0.00,0.00
ft,rw,1,350,43.14,38.37,0.00,0.00
ft,rw,1,360,42.99,37.52,0.00,0.00
ft,rw,1,370,42.80,36.27,0.00,0.00
ft,rw,1,380,42.62,35.78,0.00,0.00
ft,rw,1,390,42.42,34.62,0.00,0.00
ft,rw,1,400,42.21,34.08,0.00,0.00
ft,rw,1,410,42.00,33.58,0.00,0.00
ft,rw,1,420,41.78,32.98,0.00,0.00
ft,rw,1,430,41.56,32.30,0.00,0.00
ft,rw,1,440,41.33,31.51,0.00,0.00
ft,rw,1,450,41.11,31.48,0.00,0.00
ft,rw,1,460,40.89,30.88,0.00,0.00
ft,rw,1,470,40.67,30.38,0.00,0.00
ft,rw,1,480,40.44,29.87,0.00,0.00
ft,rw,1,490,40.23,29.88,0.00,0.00
ft,rw,1,500,40.00,29.08,0.00,0.00
ft,rw,1,510,39.79,29.05,0.00,0.00
ft,rw,1,520,39.57,28.48,0.00,0.00
ft,rw,1,530,39.36,28.38,0.00,0.00
ft,rw,1,540,39.14,27.36,0.00,0.00
ft,rw,1,550,38.93,27.58,0.00,0.00
ft,rw,1,560,38.72,27.26,0.00,0.00
ft,rw,1,570,38.52,27.13,0.00,0.00
ft,rw,1,580,38.31,26.74,0.00,0.00
ft,rw,1,590,38.11,26.19,0.00,0.00
ft,rw,1,600,37.91,25.98,0.00,0.00
ft,rw,1,610,37.71,25.98,0.00,0.00
ft,rw,1,620,37.52,25.58,0.00,0.00
ft,rw,1,630,37.32,25.28,0.00,0.00
ft,rw,1,640,37.13,25.08,0.00,0.00
ft,rw,1,650,36.94,24.56,0.00,0.00
ft,rw,1,660,36.75,24.76,0.00,0.00
ft,rw,1,670,36.56,24.08,0.00,0.00
ft,rw,1,680,36.38,23.98,0.00,0.00
ft,rw,1,690,36.20,24.28,0.00,0.00
ft,rw,1,700,36.03,24.19,0.00,0.00
ft,rw,1,710,35.85,23.55,0.00,0.00
ft,rw,1,720,35.69,23.69,0.00,0.00
ft,rw,1,730,35.52,23.28,0.00,0.00
ft,rw,1,740,35.35,23.39,0.00,0.00
ft,rw,1,750,35.19,23.08,0.00,0.00
ft,rw,1,760,35.03,23.04,0.00,0.00
ft,rw,1,770,34.87,22.78,0.00,0.00
ft,rw,1,780,34.71,22.36,0.00,0.00
ft,rw,1,790,34.56,22.78,0.00,0.00
ft,rw,1,800,34.41,22.58,0.00,0.00
ft,rw,1,810,34.26,22.59,0.00,0.00
ft,rw,1,820,34.13,22.89,0.00,0.00
ft,rw,1,830,33.99,22.86,0.00,0.00
ft,rw,1,840,33.85,22.56,0.00,0.00
ft,rw,1,850,33.72,22.28,0.00,0.00
ft,rw,1,860,33.59,22.48,0.00,0.00
ft,rw,1,870,33.41,18.59,0.00,0.00
ft,rw,1,880,33.18,13.18,0.00,0.00
ft,rw,1,890,33.20,34.71,0.00,0.00
ft,rw,1,900,33.38,49.45,0.00,0.00
ft,rw,1,910,33.54,48.10,0.00,0.00
ft,rw,1,920,33.68,46.17,0.00,0.00
ft,rw,1,930,33.83,47.25,0.00,0.00
ft,rw,1,940,33.97,47.07,0.00,0.00
ft,rw,1,950,34.10,46.23,0.00,0.00
ft,rw,1,960,34.20,44.07,0.00,0.00
ft,rw,1,970,34.30,43.77,0.00,0.00
ft,rw,1,980,34.39,43.30,0.00,0.00
ft,rw,1,990,34.47,42.55,0.00,0.00
ft,rw,1,1000,34.55,41.97,0.00,0.00
ft,rw,1,1010,34.61,40.47,0.00,0.00
ft,rw,1,1020,34.66,40.47,0.00,0.00
ft,rw,1,1030,34.70,38.51,0.00,0.00
ft,rw,1,1040,34.74,38.93,0.00,0.00
ft,rw,1,1050,34.77,37.54,0.00,0.00
ft,rw,1,1060,34.79,36.77,0.00,0.00
ft,rw,1,1070,34.81,37.48,0.00,0.00
ft,rw,1,1080,34.82,36.07,0.00,0.00
ft,rw,1,1090,34.83,35.02,0.00,0.00
ft,rw,1,1100,34.82,34.42,0.00,0.00
ft,rw,1,1110,34.82,34.68,0.00,0.00
ft,rw,1,1120,34.82,34.27,0.00,0.00
ft,rw,1,1130,34.80,33.21,0.00,0.00
ft,rw,1,1140,34.79,33.18,0.00,0.00
ft,rw,1,1150,34.77,32.58,0.00,0.00
ft,rw,1,1160,34.74,32.09,0.00,0.00
ft,rw,1,1170,34.72,31.88,0.00,0.00
ft,rw,1,1180,34.69,30.68,0.00,0.00
ft,rw,1,1190,34.65,30.85,0.00,0.00
ft,rw,1,1200,34.62,30.48,0.00,0.00
ft,rw,1,1210,34.58,29.49,0.00,0.00
ft,rw,1,1220,34.53,29.17,0.00,0.00
ft,rw,1,1230,34.49,28.88,0.00,0.00
ft,rw,1,1240,34.44,28.58,0.00,0.00
ft,rw,1,1250,34.39,28.28,0.00,0.00
ft,rw,1,1260,34.33,27.38,0.00,0.00
ft,rw,1,1270,34.28,27.38,0.00,0.00
ft,rw,1,1280,34.23,27.48,0.00,0.00
ft,rw,1,1290,34.17,26.73,0.00,0.00
ft,rw,1,1300,34.11,26.68,0.00,0.00
ft,rw,1,1310,34.05,26.55,0.00,0.00
ft,rw,1,1320,34.00,26.63,0.00,0.00
ft,rw,1,1330,33.94,26.32,0.00,0.00
ft,rw,1,1340,33.88,25.98,0.00,0.00
ft,rw,1,1350,33.82,25.58,0.00,0.00
ft,rw,1,1360,33.76,26.06,0.00,0.00
ft,rw,1,1370,33.70,25.88,0.00,0.00
ft,rw,1,1380,33.64,25.42,0.00,0.00
ft,rw,1,1390,33.58,25.40,0.00,0.00
ft,rw,1,1400,33.52,25.27,0.00,0.00
ft,rw,1,1410,33.47,25.37,0.00,0.00
ft,rw,1,1420,33.40,24.68,0.00,0.00
ft,rw,1,1430,33.34,24.72,0.00,0.00
ft,rw,1,1440,33.28,24.72,0.00,0.00
ft,rw,1,1450,33.22,24.31,0.00,0.00
ft,rw,1,1460,33.16,24.28,0.00,0.00
ft,rw,1,1470,33.10,23.98,0.00,0.00
ft,rw,1,1480,33.03,23.52,0.00,0.00
ft,rw,1,1490,32.97,23.38,0.00,0.00
ft,rw,1,1500,32.91,23.48,0.00,0.00
ft,rw,1,1510,32.84,23.29,0.00,0.00
ft,rw,1,1520,32.78,23.48,0.00,0.00
ft,rw,1,1530,32.72,23.37,0.00,0.00
ft,rw,1,1540,32.66,23.08,0.00,0.00
ft,rw,1,1550,32.59,23.00,0.00,0.00
ft,rw,1,1560,32.53,22.86,0.00,0.00
ft,rw,1,1570,32.47,22.78,0.00,0.00
ft,rw,1,1580,32.41,23.01,0.00,0.00
ft,rw,1,1590,32.35,23.19,0.00,0.00
ft,rw,1,1600,32.30,23.28,0.00,0.00
ft,rw,1,1610,32.23,22.58,0.00,0.00
ft,rw,1,1620,32.17,22.48,0.00,0.00
ft,rw,1,1630,32.12,23.00,0.00,0.00
ft,rw,1,1640,32.06,22.54,0.00,0.00
ft,rw,1,1650,32.01,23.11,0.00,0.00
ft,rw,1,1660,31.95,22.82,0.00,0.00
ft,rw,1,1670,31.90,22.68,0.00,0.00
ft,rw,1,1680,31.84,22.74,0.00,0.00
ft,rw,1,1690,31.79,22.62,0.00,0.00
ft,rw,1,1700,31.73,22.98,0.00,0.00
ft,rw,1,1710,31.68,22.51,0.00,0.00
ft,rw,1,1720,31.63,22.53,0.00,0.00
ft,rw,1,1730,31.58,22.98,0.00,0.00
ft,rw,1,1740,31.53,22.99,0.00,0.00
ft,rw,1,1750,31.48,22.97,0.00,0.00
ft,rw,1,1760,31.43,22.98,0.00,0.00
ft,rw,1,1770,31.36,19.09,0.00,0.00
ft,rw,1,1780,31.27,15.32,0.00,0.00
ft,rw,1,1790,31.31,38.07,0.00,0.00
ft,rw,1,1800,31.40,48.77,0.00,0.00
ft,rw,128,10,639.47,639.47,0.00,0.00
ft,rw,128,20,694.94,750.42,0.00,0.00
ft,rw,128,30,694.28,692.98,0.00,0.00
ft,rw,128,40,664.35,574.60,0.00,0.00
ft,rw,128,50,637.27,528.92,0.00,0.00
ft,rw,128,60,620.06,533.97,0.00,0.00
ft,rw,128,70,606.86,527.63,0.00,0.00
ft,rw,128,80,596.64,525.12,0.00,0.00
ft,rw,128,90,588.98,527.73,0.00,0.00
ft,rw,128,100,582.82,526.84,0.00,0.00
ft,rw,128,110,577.35,522.67,0.00,0.00
ft,rw,128,120,571.82,511.13,0.00,0.00
ft,rw,128,130,567.82,519.82,0.00,0.00
ft,rw,128,140,563.79,511.53,0.00,0.00
ft,rw,128,150,560.69,517.33,0.00,0.00
ft,rw,128,160,557.99,517.11,0.00,0.00
ft,rw,128,170,555.73,519.72,0.00,0.00
ft,rw,128,180,553.93,523.28,0.00,0.00
ft,rw,128,190,552.03,517.83,0.00,0.00
ft,rw,128,200,550.25,516.58,0.00,0.00
ft,rw,128,210,548.19,507.03,0.00,0.00
ft,rw,128,220,546.64,514.04,0.00,0.00
ft,rw,128,230,545.56,521.93,0.00,0.00
ft,rw,128,240,543.95,506.46,0.00,0.00
ft,rw,128,250,542.68,512.31,0.00,0.00
ft,rw,128,260,541.76,518.94,0.00,0.00
ft,rw,128,270,540.70,513.03,0.00,0.00
ft,rw,128,280,539.77,514.83,0.00,0.00
ft,rw,128,290,538.81,511.59,0.00,0.00
ft,rw,128,300,537.70,505.54,0.00,0.00
ft,rw,128,310,537.11,519.37,0.00,0.00
ft,rw,128,320,536.41,514.71,0.00,0.00
ft,rw,128,330,535.80,516.57,0.00,0.00
ft,rw,128,340,535.16,513.87,0.00,0.00
ft,rw,128,350,534.76,521.07,0.00,0.00
ft,rw,128,360,534.08,510.17,0.00,0.00
ft,rw,128,370,533.49,512.20,0.00,0.00
ft,rw,128,380,533.07,517.63,0.00,0.00
ft,rw,128,390,532.63,516.03,0.00,0.00
ft,rw,128,400,532.15,513.17,0.00,0.00
ft,rw,128,410,531.88,521.12,0.00,0.00
ft,rw,128,420,531.48,515.03,0.00,0.00
ft,rw,128,430,531.07,514.14,0.00,0.00
ft,rw,128,440,530.75,517.03,0.00,0.00
ft,rw,128,450,531.14,548.09,0.00,0.00
ft,rw,128,460,531.42,544.04,0.00,0.00
ft,rw,128,470,531.67,543.45,0.00,0.00
ft,rw,128,480,532.01,548.04,0.00,0.00
ft,rw,128,490,532.34,548.01,0.00,0.00
ft,rw,128,500,532.64,547.08,0.00,0.00
ft,rw,128,510,532.93,547.66,0.00,0.00
ft,rw,128,520,533.33,553.90,0.00,0.00
ft,rw,128,530,533.60,547.44,0.00,0.00
ft,rw,128,540,533.81,545.14,0.00,0.00
ft,rw,128,550,533.94,540.91,0.00,0.00
ft,rw,128,560,534.14,545.10,0.00,0.00
ft,rw,128,570,534.42,549.99,0.00,0.00
ft,rw,128,580,534.69,550.00,0.00,0.00
ft,rw,128,590,534.87,545.45,0.00,0.00
ft,rw,128,600,534.99,542.21,0.00,0.00
ft,rw,128,610,535.31,554.58,0.00,0.00
ft,rw,128,620,535.56,550.60,0.00,0.00
ft,rw,128,630,535.77,548.96,0.00,0.00
ft,rw,128,640,536.02,551.29,0.00,0.00
ft,rw,128,650,536.23,549.64,0.00,0.00
ft,rw,128,660,536.35,544.38,0.00,0.00
ft,rw,128,670,536.58,551.60,0.00,0.00
ft,rw,128,680,536.70,544.60,0.00,0.00
ft,rw,128,690,536.83,546.03,0.00,0.00
ft,rw,128,700,536.90,541.70,0.00,0.00
ft,rw,128,710,537.03,545.77,0.00,0.00
ft,rw,128,720,537.24,552.77,0.00,0.00
ft,rw,128,730,537.42,550.00,0.00,0.00
ft,rw,128,740,537.55,547.20,0.00,0.00
ft,rw,128,750,537.72,550.15,0.00,0.00
ft,rw,128,760,537.86,548.55,0.00,0.00
ft,rw,128,770,538.12,557.54,0.00,0.00
ft,rw,128,780,538.26,549.18,0.00,0.00
ft,rw,128,790,538.38,547.71,0.00,0.00
ft,rw,128,800,538.58,554.47,0.00,0.00
ft,rw,128,810,538.79,555.69,0.00,0.00
ft,rw,128,820,538.95,552.11,0.00,0.00
ft,rw,128,830,539.14,554.04,0.00,0.00
ft,rw,128,840,539.17,541.81,0.00,0.00
ft,rw,128,850,539.38,557.11,0.00,0.00
ft,rw,128,860,539.45,545.72,0.00,0.00
ft,rw,128,870,538.64,469.09,0.00,0.00
ft,rw,128,880,540.31,685.75,0.00,0.00
ft,rw,128,890,541.20,618.68,0.00,0.00
ft,rw,128,900,542.52,661.39,0.00,0.00
ft,rw,128,910,543.74,653.15,0.00,0.00
ft,rw,128,920,543.35,507.68,0.00,0.00
ft,rw,128,930,543.56,563.22,0.00,0.00
ft,rw,128,940,543.78,564.64,0.00,0.00
ft,rw,128,950,543.91,555.80,0.00,0.00
ft,rw,128,960,544.02,554.68,0.00,0.00
ft,rw,128,970,544.15,556.59,0.00,0.00
ft,rw,128,980,544.27,555.78,0.00,0.00
ft,rw,128,990,544.34,551.00,0.00,0.00
ft,rw,128,1000,544.39,549.54,0.00,0.00
ft,rw,128,1010,544.47,552.05,0.00,0.00
ft,rw,128,1020,544.50,547.84,0.00,0.00
ft,rw,128,1030,544.47,541.60,0.00,0.00
ft,rw,128,1040,544.47,544.54,0.00,0.00
ft,rw,128,1050,544.52,549.05,0.00,0.00
ft,rw,128,1060,544.53,545.97,0.00,0.00
ft,rw,128,1070,544.52,543.30,0.00,0.00
ft,rw,128,1080,544.54,546.69,0.00,0.00
ft,rw,128,1090,544.52,542.12,0.00,0.00
ft,rw,128,1100,544.51,544.40,0.00,0.00
ft,rw,128,1110,544.54,547.68,0.00,0.00
ft,rw,128,1120,544.61,552.03,0.00,0.00
ft,rw,128,1130,544.58,540.86,0.00,0.00
ft,rw,128,1140,544.58,544.44,0.00,0.00
ft,rw,128,1150,544.57,543.89,0.00,0.00
ft,rw,128,1160,544.59,547.20,0.00,0.00
ft,rw,128,1170,544.61,546.75,0.00,0.00
ft,rw,128,1180,544.67,551.05,0.00,0.00
ft,rw,128,1190,544.62,539.40,0.00,0.00
ft,rw,128,1200,544.62,544.67,0.00,0.00
ft,rw,128,1210,544.62,544.56,0.00,0.00
ft,rw,128,1220,544.63,545.84,0.00,0.00
ft,rw,128,1230,544.63,544.19,0.00,0.00
ft,rw,128,1240,544.65,547.01,0.00,0.00
ft,rw,128,1250,544.67,547.13,0.00,0.00
ft,rw,128,1260,544.72,551.28,0.00,0.00
ft,rw,128,1270,544.71,543.69,0.00,0.00
ft,rw,128,1280,544.72,545.41,0.00,0.00
ft,rw,128,1290,544.73,546.37,0.00,0.00
ft,rw,128,1300,544.74,546.75,0.00,0.00
ft,rw,128,1310,544.78,548.85,0.00,0.00
ft,rw,128,1320,544.75,540.93,0.00,0.00
ft,rw,128,1330,544.77,547.47,0.00,0.00
ft,rw,128,1340,544.82,552.19,0.00,0.00
ft,rw,128,1350,544.86,549.70,0.00,0.00
ft,rw,128,1360,544.82,539.65,0.00,0.00
ft,rw,128,1370,544.82,544.19,0.00,0.00
ft,rw,128,1380,544.84,548.56,0.00,0.00
ft,rw,128,1390,544.88,550.35,0.00,0.00
ft,rw,128,1400,544.89,545.43,0.00,0.00
ft,rw,128,1410,544.91,548.00,0.00,0.00
ft,rw,128,1420,544.92,546.99,0.00,0.00
ft,rw,128,1430,544.93,546.24,0.00,0.00
ft,rw,128,1440,544.95,547.74,0.00,0.00
ft,rw,128,1450,544.96,546.72,0.00,0.00
ft,rw,128,1460,544.99,548.04,0.00,0.00
ft,rw,128,1470,545.00,547.14,0.00,0.00
ft,rw,128,1480,545.02,548.40,0.00,0.00
ft,rw,128,1490,545.03,546.40,0.00,0.00
ft,rw,128,1500,545.06,549.91,0.00,0.00
ft,rw,128,1510,545.10,550.33,0.00,0.00
ft,rw,128,1520,545.13,549.55,0.00,0.00
ft,rw,128,1530,545.16,549.99,0.00,0.00
ft,rw,128,1540,545.18,548.60,0.00,0.00
ft,rw,128,1550,545.23,551.87,0.00,0.00
ft,rw,128,1560,545.27,552.80,0.00,0.00
ft,rw,128,1570,545.32,551.86,0.00,0.00
ft,rw,128,1580,545.36,552.10,0.00,0.00
ft,rw,128,1590,545.35,544.28,0.00,0.00
ft,rw,128,1600,545.42,556.45,0.00,0.00
ft,rw,128,1610,545.45,550.40,0.00,0.00
ft,rw,128,1620,545.50,553.65,0.00,0.00
ft,rw,128,1630,545.52,548.21,0.00,0.00
ft,rw,128,1640,545.52,544.84,0.00,0.00
ft,rw,128,1650,545.52,546.61,0.00,0.00
ft,rw,128,1660,545.53,547.17,0.00,0.00
ft,rw,128,1670,545.58,553.24,0.00,0.00
ft,rw,128,1680,545.61,551.09,0.00,0.00
ft,rw,128,1690,545.62,546.71,0.00,0.00
ft,rw,128,1700,545.66,551.92,0.00,0.00
ft,rw,128,1710,545.70,552.80,0.00,0.00
ft,rw,128,1720,545.75,554.72,0.00,0.00
ft,rw,128,1730,545.78,551.72,0.00,0.00
ft,rw,128,1740,545.82,552.06,0.00,0.00
ft,rw,128,1750,545.84,549.05,0.00,0.00
ft,rw,128,1760,545.89,554.88,0.00,0.00
ft,rw,128,1770,545.37,454.19,0.00,0.00
ft,rw,128,1780,546.04,663.97,0.00,0.00
ft,rw,128,1790,546.46,620.98,0.00,0.00
ft,rw,128,1800,546.95,634.13,0.00,0.00
ft,rw,16,10,540.97,540.97,0.00,0.00
ft,rw,16,20,584.79,628.58,0.00,0.00
ft,rw,16,30,570.16,540.91,0.00,0.00
ft,rw,16,40,533.39,423.09,0.00,0.00
ft,rw,16,50,499.73,365.10,0.00,0.00
ft,rw,16,60,471.28,329.00,0.00,0.00
ft,rw,16,70,449.99,322.32,0.00,0.00
ft,rw,16,80,434.03,322.35,0.00,0.00
ft,rw,16,90,421.30,319.41,0.00,0.00
ft,rw,16,100,411.20,319.42,0.00,0.00
ft,rw,16,110,403.16,322.88,0.00,0.00
ft,rw,16,120,396.61,324.54,0.00,0.00
ft,rw,16,130,390.87,322.11,0.00,0.00
ft,rw,16,140,385.73,318.89,0.00,0.00
ft,rw,16,150,381.40,320.91,0.00,0.00
ft,rw,16,160,377.56,319.88,0.00,0.00
ft,rw,16,170,374.12,319.11,0.00,0.00
ft,rw,16,180,371.31,323.64,0.00,0.00
ft,rw,16,190,368.53,317.89,0.00,0.00
ft,rw,16,200,365.15,301.14,0.00,0.00
ft,rw,16,210,362.02,299.46,0.00,0.00
ft,rw,16,220,359.44,305.36,0.00,0.00
ft,rw,16,230,356.76,297.72,0.00,0.00
ft,rw,16,240,354.36,299.40,0.00,0.00
ft,rw,16,250,352.18,299.86,0.00,0.00
ft,rw,16,260,350.08,297.53,0.00,0.00
ft,rw,16,270,348.15,298.13,0.00,0.00
ft,rw,16,280,346.44,299.64,0.00,0.00
ft,rw,16,290,344.76,297.87,0.00,0.00
ft,rw,16,300,343.34,302.21,0.00,0.00
ft,rw,16,310,342.15,306.32,0.00,0.00
ft,rw,16,320,340.76,297.80,0.00,0.00
ft,rw,16,330,339.37,294.93,0.00,0.00
ft,rw,16,340,338.09,296.03,0.00,0.00
ft,rw,16,350,336.90,296.23,0.00,0.00
ft,rw,16,360,335.76,295.86,0.00,0.00
ft,rw,16,370,334.65,294.93,0.00,0.00
ft,rw,16,380,333.75,300.56,0.00,0.00
ft,rw,16,390,332.85,298.31,0.00,0.00
ft,rw,16,400,331.99,298.13,0.00,0.00
ft,rw,16,410,330.96,290.26,0.00,0.00
ft,rw,16,420,330.05,292.67,0.00,0.00
ft,rw,16,430,329.16,291.61,0.00,0.00
ft,rw,16,440,328.38,294.93,0.00,0.00
ft,rw,16,450,327.77,301.03,0.00,0.00
ft,rw,16,460,327.11,297.04,0.00,0.00
ft,rw,16,470,326.42,294.56,0.00,0.00
ft,rw,16,480,325.85,299.21,0.00,0.00
ft,rw,16,490,325.28,298.01,0.00,0.00
ft,rw,16,500,324.72,297.40,0.00,0.00
ft,rw,16,510,324.20,298.34,0.00,0.00
ft,rw,16,520,323.71,298.61,0.00,0.00
ft,rw,16,530,323.15,294.14,0.00,0.00
ft,rw,16,540,322.60,293.01,0.00,0.00
ft,rw,16,550,322.12,296.53,0.00,0.00
ft,rw,16,560,321.68,297.56,0.00,0.00
ft,rw,16,570,321.24,296.40,0.00,0.00
ft,rw,16,580,320.87,300.07,0.00,0.00
ft,rw,16,590,320.48,297.76,0.00,0.00
ft,rw,16,600,320.04,293.87,0.00,0.00
ft,rw,16,610,319.64,295.77,0.00,0.00
ft,rw,16,620,319.26,296.13,0.00,0.00
ft,rw,16,630,318.86,293.86,0.00,0.00
ft,rw,16,640,318.54,298.70,0.00,0.00
ft,rw,16,650,318.28,301.46,0.00,0.00
ft,rw,16,660,317.98,298.53,0.00,0.00
ft,rw,16,670,317.74,301.61,0.00,0.00
ft,rw,16,680,317.48,299.96,0.00,0.00
ft,rw,16,690,317.25,301.99,0.00,0.00
ft,rw,16,700,316.94,295.08,0.00,0.00
ft,rw,16,710,316.66,297.23,0.00,0.00
ft,rw,16,720,316.47,303.16,0.00,0.00
ft,rw,16,730,316.19,296.26,0.00,0.00
ft,rw,16,740,315.90,294.83,0.00,0.00
ft,rw,16,750,315.55,289.27,0.00,0.00
ft,rw,16,760,315.23,291.46,0.00,0.00
ft,rw,16,770,314.97,295.46,0.00,0.00
ft,rw,16,780,314.72,295.43,0.00,0.00
ft,rw,16,790,314.55,300.60,0.00,0.00
ft,rw,16,800,314.32,296.53,0.00,0.00
ft,rw,16,810,314.09,295.36,0.00,0.00
ft,rw,16,820,313.84,293.41,0.00,0.00
ft,rw,16,830,313.61,294.86,0.00,0.00
ft,rw,16,840,313.37,293.40,0.00,0.00
ft,rw,16,850,313.12,292.11,0.00,0.00
ft,rw,16,860,312.96,299.43,0.00,0.00
ft,rw,16,870,312.11,239.71,0.00,0.00
ft,rw,16,880,314.62,532.06,0.00,0.00
ft,rw,16,890,316.72,501.80,0.00,0.00
ft,rw,16,900,318.66,492.68,0.00,0.00
ft,rw,16,910,320.06,445.35,0.00,0.00
ft,rw,16,920,321.02,408.09,0.00,0.00
ft,rw,16,930,321.51,367.21,0.00,0.00
ft,rw,16,940,321.70,339.06,0.00,0.00
ft,rw,16,950,321.74,325.34,0.00,0.00
ft,rw,16,960,321.67,314.87,0.00,0.00
ft,rw,16,970,321.58,313.45,0.00,0.00
ft,rw,16,980,321.46,309.29,0.00,0.00
ft,rw,16,990,321.34,309.45,0.00,0.00
ft,rw,16,1000,321.15,303.26,0.00,0.00
ft,rw,16,1010,320.99,304.27,0.00,0.00
ft,rw,16,1020,320.83,305.26,0.00,0.00
ft,rw,16,1030,320.72,309.06,0.00,0.00
ft,rw,16,1040,320.58,305.92,0.00,0.00
ft,rw,16,1050,320.42,304.43,0.00,0.00
ft,rw,16,1060,320.26,303.19,0.00,0.00
ft,rw,16,1070,320.12,305.69,0.00,0.00
ft,rw,16,1080,319.99,305.16,0.00,0.00
ft,rw,16,1090,319.84,304.53,0.00,0.00
ft,rw,16,1100,319.74,308.16,0.00,0.00
ft,rw,16,1110,319.57,301.30,0.00,0.00
ft,rw,16,1120,319.42,302.18,0.00,0.00
ft,rw,16,1130,319.27,302.75,0.00,0.00
ft,rw,16,1140,319.12,302.19,0.00,0.00
ft,rw,16,1150,319.00,304.86,0.00,0.00
ft,rw,16,1160,318.86,303.63,0.00,0.00
ft,rw,16,1170,318.73,303.63,0.00,0.00
ft,rw,16,1180,318.57,299.44,0.00,0.00
ft,rw,16,1190,318.42,301.06,0.00,0.00
ft,rw,16,1200,318.29,302.27,0.00,0.00
ft,rw,16,1210,318.15,301.97,0.00,0.00
ft,rw,16,1220,317.99,298.80,0.00,0.00
ft,rw,16,1230,317.88,303.53,0.00,0.00
ft,rw,16,1240,317.74,301.52,0.00,0.00
ft,rw,16,1250,317.61,300.54,0.00,0.00
ft,rw,16,1260,317.47,300.80,0.00,0.00
ft,rw,16,1270,317.20,283.49,0.00,0.00
ft,rw,16,1280,317.09,302.43,0.00,0.00
ft,rw,16,1290,316.95,298.96,0.00,0.00
ft,rw,16,1300,316.87,307.02,0.00,0.00
ft,rw,16,1310,316.75,300.36,0.00,0.00
ft,rw,16,1320,316.60,297.51,0.00,0.00
ft,rw,16,1330,316.49,302.00,0.00,0.00
ft,rw,16,1340,316.38,301.51,0.00,0.00
ft,rw,16,1350,316.26,299.66,0.00,0.00
ft,rw,16,1360,316.13,299.60,0.00,0.00
ft,rw,16,1370,316.04,303.97,0.00,0.00
ft,rw,16,1380,315.93,299.80,0.00,0.00
ft,rw,16,1390,315.82,300.97,0.00,0.00
ft,rw,16,1400,315.70,299.84,0.00,0.00
